generation;index;fitness
198;9;(25.211585316996658,)
198;10;(25.211585316996658,)
198;11;(25.211585316996658,)
198;12;(-5.629375792972429,)
198;13;(25.211585316996658,)
198;14;(25.211585316996658,)
198;15;(7.638703210978972,)
198;16;(-272.61990720204824,)
198;17;(-2.080978958451169,)
198;18;(-239.42032082194433,)
198;19;(25.211585316996658,)
198;20;(7.4921251809248135,)
198;21;(25.211585316996658,)
198;22;(7.76321440767874,)
198;23;(-27.876988543395058,)
198;24;(25.211585316996658,)
198;25;(25.211585316996658,)
198;26;(25.211585316996658,)
198;27;(14.146095321400399,)
198;28;(25.211585316996658,)
198;29;(1.0397377018783795,)
198;30;(25.211585316996658,)
198;31;(23.469809871563626,)
198;32;(14.869196652921055,)
198;33;(25.211585316996658,)
198;34;(25.211585316996658,)
198;35;(25.211585316996658,)
198;36;(25.211585316996658,)
198;37;(25.211585316996658,)
198;38;(25.211585316996658,)
198;39;(-3.1129506734703845,)
198;40;(-9.390572576842342,)
198;41;(25.211585316996658,)
198;42;(18.67333949853899,)
198;43;(2.5592151972964436,)
198;44;(-6.648952905075134,)
198;45;(-0.36301923344323384,)
198;46;(25.211585316996658,)
198;47;(-9.94901042768764,)
198;48;(25.211585316996658,)
198;49;(-27.35614806286305,)
198;50;(1.4772285614074705,)
198;51;(-9.400914428358526,)
198;52;(-23.836104437859888,)
198;53;(-5.648386147106029,)
198;54;(4.38213759044932,)
198;55;(19.840635845462863,)
198;56;(25.211585316996658,)
198;57;(25.211585316996658,)
198;58;(10.664046593330111,)
198;59;(17.891573979419285,)
198;60;(4.763218234806723,)
198;61;(13.246269880728565,)
198;62;(-148.40902426328734,)
198;63;(25.211585316996658,)
198;64;(25.211585316996658,)
198;65;(-200.00795323322444,)
198;66;(25.211585316996658,)
198;67;(25.211585316996658,)
198;68;(25.211585316996658,)
198;69;(25.211585316996658,)
198;70;(25.211585316996658,)
198;71;(1.937923390001369,)
198;72;(-86.93029356502508,)
198;73;(12.838666937199264,)
198;74;(-14.608653760175667,)
198;75;(25.211585316996658,)
198;76;(-13.484841141234986,)
198;77;(-1.093432654847018,)
198;78;(25.211585316996658,)
198;79;(25.211585316996658,)
198;80;(14.125774383013125,)
198;81;(25.211585316996658,)
198;82;(25.211585316996658,)
198;83;(5.334103678863817,)
198;84;(15.17869688485214,)
198;85;(25.211585316996658,)
198;86;(21.953121490336756,)
198;87;(25.211585316996658,)
198;88;(-0.21531371254257214,)
198;89;(-52.3983746886046,)
198;90;(20.735720564642435,)
198;91;(16.99638520455146,)
198;92;(20.719653708633963,)
198;93;(12.993144708206623,)
198;94;(-4.04689900990307,)
198;95;(25.211585316996658,)
198;96;(-85.42424213133441,)
198;97;(-1.0235939401311642,)
198;98;(7.60070119614968,)
198;99;(25.211585316996658,)
198;100;(8.085122799609648,)
198;101;(11.626710342851837,)
198;102;(25.211585316996658,)
198;103;(-7.69799163568076,)
198;104;(25.211585316996658,)
198;105;(-70.74200147424843,)
198;106;(22.764751843133205,)
198;107;(9.963576720765275,)
198;108;(14.414755651837284,)
198;109;(-23.577417413048266,)
198;110;(5.3923544333624704,)
198;111;(2.4571670075249306,)
198;112;(25.211585316996658,)
198;113;(16.893098142590723,)
198;114;(-2.4617117939255793,)
198;115;(5.408406969162657,)
198;116;(18.70643832950661,)
198;117;(25.211585316996658,)
198;118;(25.211585316996658,)
198;119;(9.78529708073662,)
199;0;(25.211585316996658,)
199;1;(25.211585316996658,)
199;2;(10.827189925714821,)
199;3;(-20.261720685829683,)
199;4;(25.211585316996658,)
199;5;(-271.53918301282135,)
199;6;(-2.846919779272786,)
199;7;(-1.4195277070088244,)
199;8;(21.18567956437878,)
199;9;(6.919445130377094,)
199;10;(25.211585316996658,)
199;11;(8.337780668897718,)
199;12;(25.211585316996658,)
199;13;(-0.810501331176011,)
199;14;(-56.58485160570688,)
199;15;(25.211585316996658,)
199;16;(25.211585316996658,)
199;17;(15.349435242829964,)
199;18;(25.211585316996658,)
199;19;(8.310789024609942,)
199;20;(-38.62940142490501,)
199;21;(-31.53153543866863,)
199;22;(25.211585316996658,)
199;23;(21.774835053631502,)
199;24;(23.281135478982588,)
199;25;(5.290416151251022,)
199;26;(-87.65250853767373,)
199;27;(22.199922843155676,)
199;28;(12.185701236888828,)
199;29;(25.211585316996658,)
199;30;(25.211585316996658,)
199;31;(25.211585316996658,)
199;32;(21.017896483913425,)
199;33;(-9.57850305023573,)
199;34;(25.211585316996658,)
199;35;(25.211585316996658,)
199;36;(2.795019327283769,)
199;37;(25.211585316996658,)
199;38;(-2.99831613298456,)
199;39;(25.211585316996658,)
199;40;(5.062365561048498,)
199;41;(5.274390049245709,)
199;42;(25.211585316996658,)
199;43;(-1.7668989099561028,)
199;44;(6.384920339931975,)
199;45;(25.211585316996658,)
199;46;(-208.07616175459026,)
199;47;(-2.394892502608849,)
199;48;(13.076104049074278,)
199;49;(25.211585316996658,)
199;50;(25.211585316996658,)
199;51;(10.961296179240936,)
199;52;(-127.09464786134035,)
199;53;(9.089415358904253,)
199;54;(25.211585316996658,)
199;55;(-1.0846595998885047,)
199;56;(-136.35187951671404,)
199;57;(25.211585316996658,)
199;58;(13.684839193618764,)
199;59;(12.683592615725086,)
199;60;(25.211585316996658,)
199;61;(25.211585316996658,)
199;62;(-268.177674520645,)
199;63;(25.211585316996658,)
199;64;(-189.51277322629122,)
199;65;(0.24259408730419052,)
199;66;(5.013598563152122,)
199;67;(4.886177595132009,)
199;68;(5.4443111547946295,)
199;69;(25.211585316996658,)
199;70;(6.262901895296479,)
199;71;(25.211585316996658,)
199;72;(8.638303843182069,)
199;73;(-8.954296949256687,)
199;74;(12.676272016654176,)
199;75;(3.1080517325443546,)
199;76;(6.516040875062207,)
199;77;(16.40355131171771,)
199;78;(-0.564240091550376,)
199;79;(8.090549281875441,)
199;80;(25.211585316996658,)
199;81;(9.203569165773532,)
199;82;(25.211585316996658,)
199;83;(-112.99167177095842,)
199;84;(-0.9700774749195968,)
199;85;(25.211585316996658,)
199;86;(25.211585316996658,)
199;87;(25.211585316996658,)
199;88;(25.211585316996658,)
199;89;(25.211585316996658,)
199;90;(11.79754904184784,)
199;91;(2.297745711800567,)
199;92;(0.39367263769533745,)
199;93;(-13.7003227400037,)
199;94;(11.074685318673163,)
199;95;(14.300438039188714,)
199;96;(25.211585316996658,)
199;97;(12.706354534585468,)
199;98;(3.660251250179703,)
199;99;(25.211585316996658,)
199;100;(-30.252466679030796,)
199;101;(25.211585316996658,)
199;102;(25.211585316996658,)
199;103;(7.422242440675424,)
199;104;(9.298043592602308,)
199;105;(-4.106511063978295,)
199;106;(5.776918598931776,)
199;107;(8.132350375601833,)
199;108;(6.020434699557727,)
199;109;(-1.199529510256454,)
199;110;(25.211585316996658,)
199;111;(17.123196650753613,)
199;112;(-9.858780456389592,)
199;113;(1.8073988650763813,)
199;114;(-3.651087753909236,)
199;115;(-3.778602196150146,)
199;116;(-10.466298520622294,)
199;117;(25.211585316996658,)
199;118;(3.0697051805477455,)
199;119;(0.10180524460372986,)
200;0;(25.211585316996658,)
200;1;(25.211585316996658,)
200;2;(3.8782990402312794,)
200;3;(-146.98494735864122,)
200;4;(-1.8223711342756421,)
200;5;(4.584294461577651,)
200;6;(-113.28072741938352,)
200;7;(12.763670829991653,)
200;8;(-147.0603278458479,)
200;9;(4.2609206953437955,)
200;10;(25.211585316996658,)
200;11;(25.211585316996658,)
200;12;(16.531953491008984,)
200;13;(6.688643932444974,)
200;14;(25.211585316996658,)
200;15;(18.63126615116567,)
200;16;(-70.30009384060835,)
200;17;(25.211585316996658,)
200;18;(25.211585316996658,)
200;19;(25.211585316996658,)
200;20;(-2.270018632524647,)
200;21;(-115.91052681582732,)
200;22;(6.324172378654101,)
200;23;(25.211585316996658,)
200;24;(9.807570316549866,)
200;25;(16.546424307500022,)
200;26;(25.211585316996658,)
200;27;(-0.20761383573362302,)
200;28;(13.261704875495166,)
200;29;(8.041001596663667,)
200;30;(-9.815408363718486,)
200;31;(22.924292956351227,)
200;32;(-201.02788600110654,)
200;33;(-71.3449061966495,)
200;34;(8.504777594285896,)
200;35;(0.40975998173882466,)
200;36;(-77.58622399888509,)
200;37;(25.211585316996658,)
200;38;(25.211585316996658,)
200;39;(23.404375867347614,)
200;40;(-2.0906134588245973,)
200;41;(10.207716844563553,)
200;42;(-48.49569964798084,)
200;43;(25.211585316996658,)
200;44;(-1.4855054111116521,)
200;45;(11.21349545025098,)
200;46;(17.15400616886061,)
200;47;(25.211585316996658,)
200;48;(25.211585316996658,)
200;49;(2.6750075958129655,)
200;50;(25.211585316996658,)
200;51;(-0.5298696078329523,)
200;52;(25.211585316996658,)
200;53;(-3.742547005104695,)
200;54;(25.211585316996658,)
200;55;(-0.9527906848561933,)
200;56;(-3.3613948807292093,)
200;57;(25.211585316996658,)
200;58;(-34.6457586069275,)
200;59;(0.6778584770089575,)
200;60;(-4.973360584975988,)
200;61;(3.3941534457489073,)
200;62;(-10.584981511687857,)
200;63;(4.861418943454927,)
200;64;(25.211585316996658,)
200;65;(21.472151439196683,)
200;66;(25.211585316996658,)
200;67;(25.211585316996658,)
200;68;(-5.881111334651735,)
200;69;(-1.4230113657248018,)
200;70;(7.842284855238928,)
200;71;(25.211585316996658,)
200;72;(-1.8567542743909304,)
200;73;(19.576477462561783,)
200;74;(20.01905577953548,)
200;75;(8.074849771481759,)
200;76;(-0.2554430559396048,)
200;77;(21.336532186076177,)
200;78;(25.211585316996658,)
200;79;(12.084067128227375,)
200;80;(25.211585316996658,)
200;81;(-54.144110294331966,)
200;82;(12.713036879444243,)
200;83;(11.621968347911373,)
200;84;(-48.72554025861132,)
200;85;(16.89315993297853,)
200;86;(18.992878942658088,)
200;87;(-42.8773486482807,)
200;88;(24.81779712766423,)
200;89;(25.211585316996658,)
200;90;(15.195568896538761,)
200;91;(16.243817286214654,)
200;92;(24.984607066864704,)
200;93;(25.211585316996658,)
200;94;(0.977487113023706,)
200;95;(17.336458528295022,)
200;96;(25.211585316996658,)
200;97;(7.230326986639441,)
200;98;(25.211585316996658,)
200;99;(-30.34910850994818,)
200;100;(25.211585316996658,)
200;101;(7.173795770112342,)
200;102;(6.834496963130049,)
200;103;(25.211585316996658,)
200;104;(25.211585316996658,)
200;105;(2.001033835160284,)
200;106;(-0.9674746393332267,)
200;107;(-1.9450266883307235,)
200;108;(10.720870860726087,)
200;109;(7.555021188316173,)
200;110;(-98.15284125653267,)
200;111;(8.160179052495156,)
200;112;(25.211585316996658,)
200;113;(9.306646676241991,)
200;114;(-5.06279248183943,)
200;115;(15.630514283498481,)
200;116;(25.211585316996658,)
200;117;(25.211585316996658,)
200;118;(23.107631273105874,)
200;119;(0.35655884098189383,)
201;0;(11.691828898576368,)
201;1;(25.211585316996658,)
201;2;(19.962187373238663,)
201;3;(-42.00411103500909,)
201;4;(25.211585316996658,)
201;5;(25.211585316996658,)
201;6;(-0.10522374975005455,)
201;7;(-8.50860317868702,)
201;8;(3.4034874436047335,)
201;9;(25.211585316996658,)
201;10;(-150.83584131910817,)
201;11;(-12.251840012554611,)
201;12;(25.211585316996658,)
201;13;(25.211585316996658,)
201;14;(17.097457418876015,)
201;15;(-12.220937821632646,)
201;16;(25.211585316996658,)
201;17;(-6.526509794044554,)
201;18;(22.38697837771383,)
201;19;(-0.6734603776310382,)
201;20;(9.217375841936978,)
201;21;(3.4283213382414868,)
201;22;(-4.303344293017123,)
201;23;(20.12887189883717,)
201;24;(-1.0473715675619142,)
201;25;(-36.88054059862492,)
201;26;(6.911784518441424,)
201;27;(2.9891369404784043,)
201;28;(13.213311634005782,)
201;29;(-29.086154169551442,)
201;30;(-81.29586302942738,)
201;31;(20.362392621283657,)
201;32;(3.7094831770267427,)
201;33;(25.211585316996658,)
201;34;(22.964261405259226,)
201;35;(25.211585316996658,)
201;36;(-0.24509134304487556,)
201;37;(25.211585316996658,)
201;38;(-56.41577263701905,)
201;39;(25.211585316996658,)
201;40;(4.456157021445562,)
201;41;(3.8373411211244512,)
201;42;(25.211585316996658,)
201;43;(-0.9228888609493957,)
201;44;(5.015858848866847,)
201;45;(25.211585316996658,)
201;46;(-3.575396302934625,)
201;47;(-12.7267254365287,)
201;48;(1.3194944601695795,)
201;49;(-147.93639025755306,)
201;50;(-118.67292534596002,)
201;51;(25.211585316996658,)
201;52;(-8.175073232162681,)
201;53;(-2.1600584124490956,)
201;54;(0.6901788902278985,)
201;55;(3.1431178844853243,)
201;56;(-81.36077286749581,)
201;57;(1.8789213590959815,)
201;58;(5.281556930492825,)
201;59;(25.211585316996658,)
201;60;(9.172430455979857,)
201;61;(6.215317820574381,)
201;62;(-10.373578949478151,)
201;63;(2.638262692214135,)
201;64;(-31.724972794425618,)
201;65;(4.01519669186491,)
201;66;(25.211585316996658,)
201;67;(25.211585316996658,)
201;68;(25.211585316996658,)
201;69;(25.211585316996658,)
201;70;(25.211585316996658,)
201;71;(-3.648777226214115,)
201;72;(-101.4086330813214,)
201;73;(14.683902083453845,)
201;74;(11.879884939056607,)
201;75;(4.01554720546735,)
201;76;(24.261358166951876,)
201;77;(25.211585316996658,)
201;78;(25.211585316996658,)
201;79;(4.260008360087605,)
201;80;(-67.27294969566853,)
201;81;(-3.7751145102255705,)
201;82;(25.211585316996658,)
201;83;(-3.812237196540064,)
201;84;(16.521022392842948,)
201;85;(6.821411318294126,)
201;86;(25.211585316996658,)
201;87;(-0.3587157728946435,)
201;88;(6.409261604541854,)
201;89;(-242.8583438231052,)
201;90;(13.499578385701689,)
201;91;(25.211585316996658,)
201;92;(25.211585316996658,)
201;93;(5.358792770046456,)
201;94;(-60.73381968800763,)
201;95;(25.211585316996658,)
201;96;(10.838076849168111,)
201;97;(-80.35312024551985,)
201;98;(2.410713645559404,)
201;99;(25.211585316996658,)
201;100;(-1.1552096684364774,)
201;101;(18.303318076158536,)
201;102;(-42.717762778389165,)
201;103;(25.211585316996658,)
201;104;(-50.88708106806838,)
201;105;(11.914635722480703,)
201;106;(11.688454127040668,)
201;107;(25.211585316996658,)
201;108;(25.211585316996658,)
201;109;(-3.262088494283744,)
201;110;(25.211585316996658,)
201;111;(-2.886524861108674,)
201;112;(25.211585316996658,)
201;113;(-4.156829838389755,)
201;114;(15.706989139960951,)
201;115;(-18.106948740407578,)
201;116;(13.237321088913772,)
201;117;(7.210016002989597,)
201;118;(10.506353873082341,)
201;119;(25.211585316996658,)
202;0;(16.412555373143878,)
202;1;(11.019831723407552,)
202;2;(6.746332724205018,)
202;3;(3.6001749021858607,)
202;4;(-7.530548158843402,)
202;5;(16.864783784787704,)
202;6;(2.2623869941564,)
202;7;(-32.39431649775498,)
202;8;(-329.34504214538254,)
202;9;(13.444467805744456,)
202;10;(25.211585316996658,)
202;11;(9.23726180287643,)
202;12;(7.623473529678785,)
202;13;(-8.441867781316416,)
202;14;(-16.284547084119964,)
202;15;(2.0199983041696825,)
202;16;(8.117260171190784,)
202;17;(25.211585316996658,)
202;18;(0.7288303065548354,)
202;19;(-3.134539863819512,)
202;20;(-1.4923242158023433,)
202;21;(12.870087786894436,)
202;22;(-0.6647311520067909,)
202;23;(8.716145955557485,)
202;24;(-24.384060815052933,)
202;25;(-145.07376712185248,)
202;26;(10.305100087262987,)
202;27;(25.211585316996658,)
202;28;(0.8919839014385227,)
202;29;(-1.32966750779105,)
202;30;(0.04721409532810661,)
202;31;(-9.587169572281002,)
202;32;(-0.6991875051683509,)
202;33;(-2.0959495235445074,)
202;34;(25.211585316996658,)
202;35;(25.211585316996658,)
202;36;(15.662334837063822,)
202;37;(5.328037989841672,)
202;38;(23.48585303979232,)
202;39;(25.211585316996658,)
202;40;(9.154095365470502,)
202;41;(11.322442350194425,)
202;42;(15.522744428274635,)
202;43;(25.211585316996658,)
202;44;(1.7782992367100547,)
202;45;(12.098695458468178,)
202;46;(4.942784117897798,)
202;47;(-94.81742031068788,)
202;48;(5.520633724300986,)
202;49;(0.7820382834874149,)
202;50;(16.35226468763188,)
202;51;(5.083737598701028,)
202;52;(2.7252247891233017,)
202;53;(-2.6517693337346624,)
202;54;(18.931303948982034,)
202;55;(18.551918552396415,)
202;56;(-3.8180107096547813,)
202;57;(24.004995111609002,)
202;58;(25.211585316996658,)
202;59;(-178.27946876706557,)
202;60;(-1.8270696383614282,)
202;61;(14.85108024672928,)
202;62;(22.961234185273856,)
202;63;(0.034523909689827104,)
202;64;(0.7198555580339292,)
202;65;(2.953695439971857,)
202;66;(25.211585316996658,)
202;67;(5.973194251152914,)
202;68;(25.211585316996658,)
202;69;(5.362197486954399,)
202;70;(12.964718193279065,)
202;71;(-6.371004901596081,)
202;72;(14.356663677283908,)
202;73;(2.3897144801366736,)
202;74;(2.223142851866418,)
202;75;(20.640195045326788,)
202;76;(13.374363963556565,)
202;77;(13.562789053807238,)
202;78;(-188.32359384199827,)
202;79;(5.872170148609183,)
202;80;(-6.184079829891369,)
202;81;(25.211585316996658,)
202;82;(11.048075663340262,)
202;83;(20.536128922954937,)
202;84;(12.413204117175018,)
202;85;(25.211585316996658,)
202;86;(16.06578326821828,)
202;87;(11.06660085244335,)
202;88;(-3.362456664439018,)
202;89;(-5.887442703192551,)
202;90;(3.663472257673625,)
202;91;(-0.5833812366293891,)
202;92;(3.349344749646212,)
202;93;(25.211585316996658,)
202;94;(11.416557766991652,)
202;95;(25.211585316996658,)
202;96;(25.211585316996658,)
202;97;(-45.76078866137384,)
202;98;(-9.507830440359914,)
202;99;(23.43275482890072,)
202;100;(-5.397020640737233,)
202;101;(9.363482738124562,)
202;102;(-0.7834980941258429,)
202;103;(-87.28981919196966,)
202;104;(-60.99593271423597,)
202;105;(25.211585316996658,)
202;106;(6.285065146078847,)
202;107;(9.95781188363038,)
202;108;(25.211585316996658,)
202;109;(25.211585316996658,)
202;110;(25.211585316996658,)
202;111;(11.59172441510184,)
202;112;(6.201061605074962,)
202;113;(3.4821922211478067,)
202;114;(25.211585316996658,)
202;115;(-41.53429891473436,)
202;116;(9.476695662247774,)
202;117;(22.741471376930335,)
202;118;(-46.267981140430706,)
202;119;(-2.83600067720956,)
203;0;(25.211585316996658,)
203;1;(25.211585316996658,)
203;2;(-13.801274340198368,)
203;3;(-207.0747109275851,)
203;4;(25.211585316996658,)
203;5;(-1.1250647061925163,)
203;6;(25.211585316996658,)
203;7;(21.861887630663805,)
203;8;(-31.36951527976019,)
203;9;(12.272750937394896,)
203;10;(-19.241003159959813,)
203;11;(21.650516196408358,)
203;12;(5.254727845837771,)
203;13;(11.392370548227492,)
203;14;(18.30480451446752,)
203;15;(0.9449955021523748,)
203;16;(25.211585316996658,)
203;17;(5.32618274061405,)
203;18;(25.211585316996658,)
203;19;(-3.2821489434813222,)
203;20;(25.211585316996658,)
203;21;(5.056956869262529,)
203;22;(25.211585316996658,)
203;23;(25.211585316996658,)
203;24;(25.211585316996658,)
203;25;(6.203067009900249,)
203;26;(12.209054500865925,)
203;27;(-1.1995914344563001,)
203;28;(-112.64792847372497,)
203;29;(13.25261656312685,)
203;30;(25.211585316996658,)
203;31;(-1.2858019528898352,)
203;32;(25.211585316996658,)
203;33;(-10.965630861333175,)
203;34;(25.211585316996658,)
203;35;(25.211585316996658,)
203;36;(-1.7247452065549114,)
203;37;(25.211585316996658,)
203;38;(-16.77419825087887,)
203;39;(25.211585316996658,)
203;40;(21.234520006977807,)
203;41;(5.175396189003802,)
203;42;(23.189934176819065,)
203;43;(-3.964960939887439,)
203;44;(-82.14726065279815,)
203;45;(25.211585316996658,)
203;46;(3.5362663017415787,)
203;47;(-1.3152096137741585,)
203;48;(-142.1251736215502,)
203;49;(13.967667177955299,)
203;50;(1.6987888806452458,)
203;51;(-0.6678345570604924,)
203;52;(25.211585316996658,)
203;53;(-39.742316641538366,)
203;54;(-46.70142690555503,)
203;55;(25.211585316996658,)
203;56;(-1.0004378166572805,)
203;57;(25.211585316996658,)
203;58;(-1.8055562909857037,)
203;59;(7.956561820852385,)
203;60;(11.576498965175878,)
203;61;(-174.84273537856933,)
203;62;(-18.537660003091098,)
203;63;(-4.611270474194611,)
203;64;(25.211585316996658,)
203;65;(25.211585316996658,)
203;66;(21.752685184417324,)
203;67;(-0.6369690398221426,)
203;68;(19.26952729171588,)
203;69;(25.211585316996658,)
203;70;(11.564087845723101,)
203;71;(25.211585316996658,)
203;72;(25.211585316996658,)
203;73;(19.92626612250889,)
203;74;(25.211585316996658,)
203;75;(23.17916756658508,)
203;76;(25.211585316996658,)
203;77;(25.211585316996658,)
203;78;(22.914098823298268,)
203;79;(0.19802994838773302,)
203;80;(25.211585316996658,)
203;81;(20.524077473508086,)
203;82;(25.211585316996658,)
203;83;(4.9667884576753725,)
203;84;(-6.063255547930268,)
203;85;(-11.371159847077621,)
203;86;(-98.4890852097354,)
203;87;(22.380528761509044,)
203;88;(10.803734849045293,)
203;89;(25.211585316996658,)
203;90;(18.22329707256676,)
203;91;(-29.740739248194355,)
203;92;(25.211585316996658,)
203;93;(25.211585316996658,)
203;94;(4.675807391289219,)
203;95;(-7.7051194901417634,)
203;96;(25.211585316996658,)
203;97;(2.5308281798088386,)
203;98;(25.211585316996658,)
203;99;(20.94882052834035,)
203;100;(25.211585316996658,)
203;101;(25.211585316996658,)
203;102;(5.446476339117085,)
203;103;(12.980908874825973,)
203;104;(2.201052926622399,)
203;105;(10.649907208888326,)
203;106;(20.377297758524367,)
203;107;(16.282727206060088,)
203;108;(7.6772490916127705,)
203;109;(25.211585316996658,)
203;110;(25.211585316996658,)
203;111;(25.211585316996658,)
203;112;(-4.651365172871827,)
203;113;(-1.3651291979178595,)
203;114;(25.211585316996658,)
203;115;(-1.0267512338836786,)
203;116;(21.489258954268646,)
203;117;(25.211585316996658,)
203;118;(25.211585316996658,)
203;119;(25.211585316996658,)
204;0;(12.270658921855624,)
204;1;(25.211585316996658,)
204;2;(7.332978446698815,)
204;3;(25.211585316996658,)
204;4;(16.35143472387352,)
204;5;(23.269832798772683,)
204;6;(1.1458181257013076,)
204;7;(25.211585316996658,)
204;8;(-2.4206040274341,)
204;9;(25.211585316996658,)
204;10;(25.211585316996658,)
204;11;(20.936478675667765,)
204;12;(25.211585316996658,)
204;13;(11.986234661222088,)
204;14;(25.211585316996658,)
204;15;(-1.1838074860476002,)
204;16;(-164.58549829298354,)
204;17;(25.211585316996658,)
204;18;(-73.60426402066595,)
204;19;(25.211585316996658,)
204;20;(-121.74234366512283,)
204;21;(5.864257820691524,)
204;22;(-8.464082702983358,)
204;23;(2.0308093150244466,)
204;24;(-103.7443835936909,)
204;25;(1.3950190380775063,)
204;26;(25.211585316996658,)
204;27;(25.211585316996658,)
204;28;(-149.1060560217138,)
204;29;(-18.53853155545877,)
204;30;(12.351802144220486,)
204;31;(25.211585316996658,)
204;32;(18.886376257288486,)
204;33;(22.07165304011588,)
204;34;(25.211585316996658,)
204;35;(22.597107667756443,)
204;36;(2.6531150440372513,)
204;37;(-38.414194763695114,)
204;38;(25.211585316996658,)
204;39;(21.980953581691875,)
204;40;(0.02978811135350079,)
204;41;(25.211585316996658,)
204;42;(-1.5934918646851495,)
204;43;(25.211585316996658,)
204;44;(25.211585316996658,)
204;45;(2.8622014066411428,)
204;46;(16.37182699097739,)
204;47;(4.986525081963926,)
204;48;(14.450596885485282,)
204;49;(-9.296297749291869,)
204;50;(25.211585316996658,)
204;51;(8.850787032138275,)
204;52;(12.321781885200902,)
204;53;(21.660289303746485,)
204;54;(-15.465940411454223,)
204;55;(7.3511250908511165,)
204;56;(-20.99531871388618,)
204;57;(25.211585316996658,)
204;58;(10.347614994986532,)
204;59;(-3.3762662575125635,)
204;60;(25.211585316996658,)
204;61;(25.211585316996658,)
204;62;(13.787175300759964,)
204;63;(8.182097097364805,)
204;64;(-1.7473962765971112,)
204;65;(11.55711073823391,)
204;66;(14.83988725768322,)
204;67;(-0.7142029387079631,)
204;68;(25.211585316996658,)
204;69;(10.40742012630899,)
204;70;(19.78592722825232,)
204;71;(5.041948109466994,)
204;72;(25.211585316996658,)
204;73;(8.624090399103585,)
204;74;(13.414123534834058,)
204;75;(15.818006967173055,)
204;76;(-181.33609904275366,)
204;77;(0.692634068693089,)
204;78;(25.211585316996658,)
204;79;(-0.19763347547284837,)
204;80;(-113.53196266277924,)
204;81;(1.5877015012748594,)
204;82;(23.53985449702016,)
204;83;(9.836691242226026,)
204;84;(-323.46104510248,)
204;85;(-9.018607982680738,)
204;86;(25.211585316996658,)
204;87;(25.211585316996658,)
204;88;(13.339242553028368,)
204;89;(25.211585316996658,)
204;90;(25.211585316996658,)
204;91;(18.515079340526256,)
204;92;(13.201251220853235,)
204;93;(-18.66673325664484,)
204;94;(8.939910297312139,)
204;95;(25.211585316996658,)
204;96;(-0.2717195812442539,)
204;97;(-0.6995579818438329,)
204;98;(-21.988681233538962,)
204;99;(-0.48555145913201647,)
204;100;(25.211585316996658,)
204;101;(4.353246258750335,)
204;102;(25.211585316996658,)
204;103;(0.6425791361897613,)
204;104;(-8.320384793770152,)
204;105;(25.211585316996658,)
204;106;(25.211585316996658,)
204;107;(15.319440102810471,)
204;108;(-14.11462977662428,)
204;109;(6.598986296443347,)
204;110;(4.507000884722666,)
204;111;(-6.557790513444967,)
204;112;(-71.65896776788743,)
204;113;(6.144029459447928,)
204;114;(2.792093195271385,)
204;115;(25.211585316996658,)
204;116;(9.323057780444316,)
204;117;(25.211585316996658,)
204;118;(12.58006089446145,)
204;119;(25.211585316996658,)
205;0;(-16.930167792514183,)
205;1;(4.956614467385317,)
205;2;(-40.23272366763085,)
205;3;(25.211585316996658,)
205;4;(-2.108745363800341,)
205;5;(5.193745150539597,)
205;6;(25.211585316996658,)
205;7;(5.0022917589499745,)
205;8;(-199.62936142140688,)
205;9;(-1.704378653147296,)
205;10;(-138.06197998613575,)
205;11;(-1.000085297138955,)
205;12;(25.211585316996658,)
205;13;(17.272843254528023,)
205;14;(6.287262812596248,)
205;15;(10.199061594403192,)
205;16;(-0.08220265780886793,)
205;17;(15.424440047602435,)
205;18;(8.513112066383506,)
205;19;(21.837254493026865,)
205;20;(25.211585316996658,)
205;21;(-1.3180127932980814,)
205;22;(-290.1264661292807,)
205;23;(-0.9745037430134704,)
205;24;(22.98747352483656,)
205;25;(-1.6661676354033115,)
205;26;(25.211585316996658,)
205;27;(2.483205926793748,)
205;28;(-97.10425327866612,)
205;29;(-21.849945538600153,)
205;30;(21.852820313833142,)
205;31;(-0.27716296616654246,)
205;32;(25.211585316996658,)
205;33;(12.998270418772648,)
205;34;(5.698719200974912,)
205;35;(-27.994671852341607,)
205;36;(25.211585316996658,)
205;37;(7.0599020909144485,)
205;38;(25.211585316996658,)
205;39;(11.507086365625113,)
205;40;(14.810113179897407,)
205;41;(25.211585316996658,)
205;42;(-52.17058867723855,)
205;43;(-0.8116957728681022,)
205;44;(15.191587923587488,)
205;45;(8.791149463702823,)
205;46;(22.95032079300146,)
205;47;(14.543986792836833,)
205;48;(6.265110285771866,)
205;49;(25.211585316996658,)
205;50;(7.573263023442262,)
205;51;(2.6161742095389986,)
205;52;(3.451682696780511,)
205;53;(0.7478868341829941,)
205;54;(-9.199398193192783,)
205;55;(21.03721316935954,)
205;56;(25.211585316996658,)
205;57;(-192.64150654445083,)
205;58;(25.211585316996658,)
205;59;(-9.845967346713604,)
205;60;(25.211585316996658,)
205;61;(-223.6326237102513,)
205;62;(25.211585316996658,)
205;63;(20.303960868146316,)
205;64;(3.498375476259665,)
205;65;(-65.36563916992718,)
205;66;(6.408977448906032,)
205;67;(25.211585316996658,)
205;68;(25.211585316996658,)
205;69;(11.371984789049604,)
205;70;(0.771725594778971,)
205;71;(22.350970382196238,)
205;72;(25.211585316996658,)
205;73;(-78.8983407495477,)
205;74;(13.874042479035033,)
205;75;(25.211585316996658,)
