Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7
2.96,-7.06789929214e-17,0.0846065436456,-7.06789929214e-17,0.143449312149,-1.41357985843e-16,0.205076491205,-1.06018489382e-16,0.232406495559,-1.41357985843e-16,-0.220179164306,-7.06789929214e-17,-0.242608847409,-1.41357985843e-16,-0.212204944856,-7.06789929214e-17,-0.147065624
6.78,-1.41357985843e-16,0.0676039706706,-1.41357985843e-16,0.0648643174373,-7.06789929214e-17,0.110358369704,-7.06789929214e-17,0.177568368093,-7.06789929214e-17,-0.23390505787,-1.41357985843e-16,-0.184500475893,-7.06789929214e-17,-0.116473786906,-1.41357985843e-16,-0.0691180168086
8.64,-7.06789929214e-17,0.122906345537,-7.06789929214e-17,0.0700004743581,-0.0,0.063526725923,-1.41357985843e-16,0.107902545473,-1.06018489382e-16,-0.173973730079,-0.0,-0.105917822417,-0.0,-0.0636952990142,-1.41357985843e-16,-0.0715629717886
4.68,-7.06789929214e-17,0.102804502787,-7.06789929214e-17,0.0616281230344,-1.76697482304e-16,0.0713942234544,-7.06789929214e-17,0.12688688466,-7.06789929214e-17,-0.19528915519,-0.0,-0.127464718507,-7.06789929214e-17,-0.0733486439357,-7.06789929214e-17,-0.0640695967982
5.56,-7.06789929214e-17,0.166751736269,-7.06789929214e-17,0.100757390617,-7.06789929214e-17,0.0640367591602,-7.06789929214e-17,0.0786006982858,-1.76697482304e-16,-0.128434177455,-1.06018489382e-16,-0.072346512306,-7.06789929214e-17,-0.0608958483455,-7.06789929214e-17,-0.100547229233
1.84,-0.0,0.0610820011894,-7.06789929214e-17,0.0828562242761,-1.76697482304e-16,0.142152867462,-7.06789929214e-17,0.204082323931,-0.0,-0.242245430206,-1.41357985843e-16,-0.213754498463,-1.41357985843e-16,-0.149855017615,-0.0,-0.0876066526887
5.26,-1.41357985843e-16,0.227959415935,-7.06789929214e-17,0.240806112704,-7.06789929214e-17,0.202517711908,-7.06789929214e-17,0.134472937311,-0.0,-0.0708450684613,-0.0,-0.127171213402,-7.06789929214e-17,-0.194830745601,-1.41357985843e-16,-0.234820202673
9.78,-7.06789929214e-17,0.0676037745377,-1.41357985843e-16,0.0648638036473,-7.06789929214e-17,0.110357389876,-7.06789929214e-17,0.177567013892,-2.12036978764e-16,-0.233906418109,-0.0,-0.184501820094,-1.41357985843e-16,-0.116474792538,-7.06789929214e-17,-0.0691184042522
9.3,-7.06789929214e-17,0.236119684335,-7.06789929214e-17,0.231839677176,-1.41357985843e-16,0.181540972151,-7.06789929214e-17,0.114119652448,-7.06789929214e-17,-0.0616388269,-7.06789929214e-17,-0.105535213729,-0.0,-0.173449011611,-1.41357985843e-16,-0.226069599135
4.08,-2.12036978764e-16,0.143855684199,-7.06789929214e-17,0.208902626471,-1.41357985843e-16,0.240304882061,-0.0,0.217700984156,-1.41357985843e-16,-0.159450648169,-0.0,-0.221566488838,-2.12036978764e-16,-0.241289701782,-1.41357985843e-16,-0.208254303026
5.44,-0.0,0.221687480164,-2.82715971686e-16,0.166804903135,-1.41357985843e-16,0.103348137107,-1.41357985843e-16,0.0688560890886,-1.06018489382e-16,-0.0733082133485,-1.06018489382e-16,-0.0593378293056,-7.06789929214e-17,-0.0968304027393,-2.12036978764e-16,-0.163891096251
0.66,-7.06789929214e-17,0.112524922325,-1.76697482304e-16,0.0651028925018,-7.06789929214e-17,0.066601706152,-1.41357985843e-16,0.116921450571,-0.0,-0.185010576821,-7.06789929214e-17,-0.116517178471,-1.41357985843e-16,-0.0679115532367,-7.06789929214e-17,-0.0671431580724
4.32,-7.06789929214e-17,0.238171735856,-0.0,0.22535901195,-7.06789929214e-17,0.170241590195,-0.0,0.104754141201,-0.0,-0.0590790810161,-1.41357985843e-16,-0.0956983655183,-1.41357985843e-16,-0.162126046401,-1.41357985843e-16,-0.219843856603
7.36,-7.06789929214e-17,0.238068440166,-7.06789929214e-17,0.208957256388,-7.06789929214e-17,0.146964447716,-0.0,0.0883983318621,-7.06789929214e-17,-0.0582053196949,-7.06789929214e-17,-0.0788048179907,-0.0,-0.139140731152,-0.0,-0.204192842929
8.84,-1.41357985843e-16,0.0610824959002,-7.06789929214e-17,0.0828569428767,-7.06789929214e-17,0.142150984497,-1.41357985843e-16,0.204075900855,-1.76697482304e-16,-0.24225276699,-7.06789929214e-17,-0.213759979378,-0.0,-0.149863711736,-7.06789929214e-17,-0.0876105309562
7.94,-7.06789929214e-17,0.0775623167503,-7.06789929214e-17,0.132016913407,-7.06789929214e-17,0.195715937953,-7.06789929214e-17,0.230533946768,-7.06789929214e-17,-0.227192646674,-7.06789929214e-17,-0.241253965071,-1.41357985843e-16,-0.203348741349,-7.06789929214e-17,-0.136049380277
3.46,-7.06789929214e-17,0.214588463303,-0.0,0.15531064048,-0.0,0.0940889369043,-7.06789929214e-17,0.0672039738901,-7.06789929214e-17,-0.0801942842484,-7.06789929214e-17,-0.0580972189085,-7.06789929214e-17,-0.0879659816727,-1.41357985843e-16,-0.152850168341
1.38,-1.41357985843e-16,0.235940325942,-7.06789929214e-17,0.199363527325,-7.06789929214e-17,0.135435184209,-7.06789929214e-17,0.0817360214205,-1.41357985843e-16,-0.0599215699063,-7.06789929214e-17,-0.0719739000198,-7.06789929214e-17,-0.127830109696,-7.06789929214e-17,-0.1950196336
10.0,-7.06789929214e-17,0.101694331253,-1.76697482304e-16,0.166577493053,-1.41357985843e-16,0.221268843777,-1.41357985843e-16,0.23240499547,-1.41357985843e-16,-0.202851431785,-7.06789929214e-17,-0.241112640268,-7.06789929214e-17,-0.226841805628,-1.41357985843e-16,-0.169063075164
6.42,-7.06789929214e-17,0.22767201317,-0.0,0.178094880226,-7.06789929214e-17,0.113432777266,-7.06789929214e-17,0.0718706049623,-1.76697482304e-16,-0.0675582449975,-7.06789929214e-17,-0.0621825488668,-7.06789929214e-17,-0.106513972225,-7.06789929214e-17,-0.174706441263
3.52,-0.0,0.187789779163,-7.06789929214e-17,0.121320333378,-0.0,0.0724100076634,-7.06789929214e-17,0.0701931611996,-7.06789929214e-17,-0.107017124728,-7.06789929214e-17,-0.0625331528022,-7.06789929214e-17,-0.067947960502,-1.41357985843e-16,-0.120230315909
2.64,-0.0,0.122908911661,-2.12036978764e-16,0.0700028744045,-7.06789929214e-17,0.0635264497846,-7.06789929214e-17,0.10790130814,-7.06789929214e-17,-0.173973521894,-7.06789929214e-17,-0.105945012863,-7.06789929214e-17,-0.0636927420719,-1.41357985843e-16,-0.0715617457376
7.0,-1.41357985843e-16,0.101694153627,-1.41357985843e-16,0.16657744451,-0.0,0.221269775528,-1.41357985843e-16,0.232407005656,-1.41357985843e-16,-0.202849686666,-7.06789929214e-17,-0.241111645963,-7.06789929214e-17,-0.22684141786,-2.12036978764e-16,-0.169062919202
3.8,-7.06789929214e-17,0.0640710647104,-7.06789929214e-17,0.0696358264982,-7.06789929214e-17,0.120546817711,-7.06789929214e-17,0.18702359993,-0.0,-0.238074031315,-7.06789929214e-17,-0.195012112838,-1.41357985843e-16,-0.127298193359,-1.41357985843e-16,-0.0741180750296
2.2,-7.06789929214e-17,0.206627320121,-7.06789929214e-17,0.243120117688,-7.06789929214e-17,0.227135480809,-1.41357985843e-16,0.166293685773,-7.06789929214e-17,-0.0937700301506,-0.0,-0.16189811026,-7.06789929214e-17,-0.221208078047,-1.41357985843e-16,-0.23803085712
4.9,-2.12036978764e-16,0.0670089549073,-0.0,0.110274472736,-7.06789929214e-17,0.175178931816,-1.41357985843e-16,0.223183430993,-0.0,-0.237447422839,-1.06018489382e-16,-0.234131220898,-7.06789929214e-17,-0.183333284577,-0.0,-0.114863527198
1.82,-7.06789929214e-17,0.0618844137243,-1.41357985843e-16,0.075660976428,-0.0,0.131194495912,-7.06789929214e-17,0.195900279684,-7.06789929214e-17,-0.240854289117,-7.06789929214e-17,-0.204819189101,-7.06789929214e-17,-0.138485382156,-1.41357985843e-16,-0.080313320953
5.48,-1.41357985843e-16,0.206483078949,-1.41357985843e-16,0.143774061821,-0.0,0.0857503279956,-0.0,0.0668441918522,-7.06789929214e-17,-0.0882566678232,-7.06789929214e-17,-0.05797948066,-0.0,-0.080168748558,-0.0,-0.141792522855
4.78,-1.41357985843e-16,0.0676041747065,-7.06789929214e-17,0.0648647348799,-0.0,0.110359219969,-7.06789929214e-17,0.17756969852,-1.41357985843e-16,-0.23390366075,-1.41357985843e-16,-0.184498682708,-7.06789929214e-17,-0.116472219372,-2.12036978764e-16,-0.0691173605433
7.88,-1.41357985843e-16,0.0636630727724,-0.0,0.1002936425,-0.0,0.16430483976,-7.06789929214e-17,0.21781107364,-0.0,-0.240508347934,-7.06789929214e-17,-0.228545844078,-1.41357985843e-16,-0.172467071877,-1.41357985843e-16,-0.105021863334
1.92,-7.06789929214e-17,0.0716637235406,-7.06789929214e-17,0.120898557062,-1.76697482304e-16,0.185700715,-7.06789929214e-17,0.227449672869,-0.0,-0.232983189437,-0.0,-0.238388916182,-7.06789929214e-17,-0.193677973681,-0.0,-0.125258519504
8.12,-1.41357985843e-16,0.166266333156,-7.06789929214e-17,0.225347683529,-1.41357985843e-16,0.241728211684,-7.06789929214e-17,0.2037097552,-0.0,-0.136174134841,-1.06018489382e-16,-0.204712160066,-1.76697482304e-16,-0.240141614702,-7.06789929214e-17,-0.222977590673
7.58,-7.06789929214e-17,0.155757583152,-0.0,0.0915749280415,-7.06789929214e-17,0.0618596061303,-7.06789929214e-17,0.084519452145,-0.0,-0.139745522339,-0.0,-0.0791960706147,-1.41357985843e-16,-0.0594629552379,-7.06789929214e-17,-0.091805114585
8.62,-0.0,0.133665954166,-7.06789929214e-17,0.0760867541496,-7.06789929214e-17,0.0615687622207,-7.06789929214e-17,0.099300018594,-0.0,-0.16268589235,-0.0,-0.0961094800093,-1.41357985843e-16,-0.060872590247,-0.0,-0.0771979535738
4.76,-1.41357985843e-16,0.0724279719965,-7.06789929214e-17,0.0614229250499,-7.06789929214e-17,0.100790972212,-1.76697482304e-16,0.167687854224,-7.06789929214e-17,-0.228405708402,-0.0,-0.17345061674,-0.0,-0.10617487787,-1.41357985843e-16,-0.0653894407529
9.28,-1.41357985843e-16,0.232699450239,-7.06789929214e-17,0.237022348551,-1.41357985843e-16,0.192365418546,-0.0,0.124084943184,-1.76697482304e-16,-0.065578267215,-1.41357985843e-16,-0.11608138929,-7.06789929214e-17,-0.184409578622,-7.06789929214e-17,-0.23108913929
0.16,-7.06789929214e-17,0.169052057369,-1.41357985843e-16,0.199927660027,-7.06789929214e-17,0.165126761305,-7.06789929214e-17,0.138834130347,-7.06789929214e-17,-0.0879801093967,-7.06789929214e-17,-0.140710659571,-7.06789929214e-17,-0.186281725731,-7.06789929214e-17,-0.206113555775
6.06,-1.41357985843e-16,0.132719133764,-7.06789929214e-17,0.199252967792,-1.41357985843e-16,0.237462228786,-7.06789929214e-17,0.22312962524,-1.76697482304e-16,-0.170973849483,-7.06789929214e-17,-0.228370162732,-2.12036978764e-16,-0.239715261368,-7.06789929214e-17,-0.19945984159
1.16,-7.06789929214e-17,0.187649412912,-1.06018489382e-16,0.237046040955,-7.06789929214e-17,0.237316471831,-7.06789929214e-17,0.186266011011,-7.06789929214e-17,-0.113781580557,-1.76697482304e-16,-0.184400339912,-7.06789929214e-17,-0.233330260294,-7.06789929214e-17,-0.233128173142
6.64,-7.06789929214e-17,0.122906842306,-7.06789929214e-17,0.0700014635085,-0.0,0.0635281589914,-7.06789929214e-17,0.107903932041,-0.0,-0.173972244913,-7.06789929214e-17,-0.105916477724,-7.06789929214e-17,-0.0636943914963,-7.06789929214e-17,-0.0715626484361
2.42,-1.41357985843e-16,0.227677981555,-7.06789929214e-17,0.178106275499,-1.41357985843e-16,0.113443691081,-1.41357985843e-16,0.0718803795642,-7.06789929214e-17,-0.0675456351568,-1.76697482304e-16,-0.0621731390145,-7.06789929214e-17,-0.106509554773,-7.06789929214e-17,-0.174706323926
4.54,-7.06789929214e-17,0.177483684468,-7.06789929214e-17,0.110720180941,-1.06018489382e-16,0.0675671217773,-1.41357985843e-16,0.0737977089391,-7.06789929214e-17,-0.117465851847,-7.06789929214e-17,-0.0667212344119,-1.41357985843e-16,-0.0637357337003,-1.41357985843e-16,-0.110071108043
8.34,-7.06789929214e-17,0.238820773052,-0.0,0.217677476089,-1.06018489382e-16,0.158632605625,-7.06789929214e-17,0.0961069173336,-0.0,-0.0578959355534,-0.0,-0.0867620673954,-7.06789929214e-17,-0.150636934827,-7.06789929214e-17,-0.212512779859
5.12,-2.12036978764e-16,0.166265935902,-0.0,0.225348350213,-7.06789929214e-17,0.241732010052,-0.0,0.203715776722,-1.41357985843e-16,-0.136169309725,-7.06789929214e-17,-0.204710681235,-0.0,-0.240142388446,-2.82715971686e-16,-0.22297815723
3.98,-1.41357985843e-16,0.0926929980068,-7.06789929214e-17,0.15502967195,-1.41357985843e-16,0.213638687382,-1.41357985843e-16,0.233036916326,-2.12036978764e-16,-0.21200907467,-0.0,-0.242584495313,-1.41357985843e-16,-0.220064998103,-1.41357985843e-16,-0.158125215182
1.66,-1.41357985843e-16,0.112569048496,-0.0,0.0651605642386,-1.76697482304e-16,0.0668213650041,-1.41357985843e-16,0.117147927835,-1.41357985843e-16,-0.184895286046,-7.06789929214e-17,-0.116441625549,-7.06789929214e-17,-0.0678703591724,-7.06789929214e-17,-0.067161414931
3.96,-7.06789929214e-17,0.0846073312636,-3.53394964607e-17,0.143450711185,-1.41357985843e-16,0.205076698863,-0.0,0.232405031539,-1.41357985843e-16,-0.22017933359,-0.0,-0.242608125864,-0.0,-0.212204852702,-1.41357985843e-16,-0.147065851512
3.32,-7.06789929214e-17,0.238173083017,-7.06789929214e-17,0.225362474458,-7.06789929214e-17,0.170245931499,-0.0,0.104758557547,-7.06789929214e-17,-0.0590746085794,-0.0,-0.0956955697812,-1.76697482304e-16,-0.162125706414,-7.06789929214e-17,-0.219844524498
6.0,-7.06789929214e-17,0.10169396906,-1.41357985843e-16,0.166577249786,-1.41357985843e-16,0.221270192912,-7.06789929214e-17,0.232408103051,-7.06789929214e-17,-0.202848910032,-0.0,-0.241111394784,-7.06789929214e-17,-0.226841371696,-0.0,-0.169062868852
9.0,-7.06789929214e-17,0.101694307926,-1.41357985843e-16,0.166577521422,-7.06789929214e-17,0.221269098806,-1.41357985843e-16,0.232405498526,-7.06789929214e-17,-0.202850951648,-0.0,-0.241112319589,-7.06789929214e-17,-0.226841667767,-0.0,-0.169063027486
1.0,-7.06789929214e-17,0.101689358245,-7.06789929214e-17,0.166573348329,-1.41357985843e-16,0.221277093795,-3.53394964607e-17,0.232429550803,-0.0,-0.202833114082,-7.06789929214e-17,-0.241103738885,-1.41357985843e-16,-0.226838634595,-7.06789929214e-17,-0.169060576197
4.0,-7.06789929214e-17,0.101693179989,-0.0,0.166576277276,-7.06789929214e-17,0.221271400569,-7.06789929214e-17,0.232411766239,-7.06789929214e-17,-0.202846567092,-7.06789929214e-17,-0.24111164723,-0.0,-0.226841519372,-1.41357985843e-16,-0.16906275027
8.56,-1.41357985843e-16,0.166750431121,-7.06789929214e-17,0.100754930262,-7.06789929214e-17,0.0640340125503,-0.0,0.0785978641192,-0.0,-0.12843736092,-1.41357985843e-16,-0.0723492807265,-0.0,-0.0608976504193,-1.41357985843e-16,-0.100547808006
7.8,-7.06789929214e-17,0.0640704670449,-1.41357985843e-16,0.0696340835324,-7.06789929214e-17,0.120543330152,-7.06789929214e-17,0.187017815443,-1.06018489382e-16,-0.238080483471,-1.41357985843e-16,-0.195014137851,-7.06789929214e-17,-0.127303445948,-1.41357985843e-16,-0.0741200555965
6.28,-7.06789929214e-17,0.232700225441,-7.06789929214e-17,0.23702488323,-0.0,0.192369419755,-7.06789929214e-17,0.12408952554,-7.06789929214e-17,-0.065573919269,-7.06789929214e-17,-0.116078737367,-7.06789929214e-17,-0.18440904822,-1.41357985843e-16,-0.231089464683
6.58,-7.06789929214e-17,0.155757969092,-7.06789929214e-17,0.0915756637882,-0.0,0.0618604520325,-1.06018489382e-16,0.0845203441344,-7.06789929214e-17,-0.139744531978,-7.06789929214e-17,-0.079195201449,-7.06789929214e-17,-0.0594623836811,-1.41357985843e-16,-0.091804924147
4.18,-0.0,0.197521935439,-7.06789929214e-17,0.240820857393,-0.0,0.232903549565,-2.12036978764e-16,0.1764969343,-1.41357985843e-16,-0.103414628849,-0.0,-0.173340864042,-1.41357985843e-16,-0.227886342786,-2.12036978764e-16,-0.236258629418
8.16,-7.06789929214e-17,0.187651499294,-7.06789929214e-17,0.237039793455,-0.0,0.237291642232,-7.06789929214e-17,0.186229937527,-1.41357985843e-16,-0.11381012515,-7.06789929214e-17,-0.184406259551,-1.41357985843e-16,-0.233319757911,-7.06789929214e-17,-0.233121403796
8.78,-1.41357985843e-16,0.0676038264963,-7.06789929214e-17,0.0648639485145,-0.0,0.110357662307,-7.06789929214e-17,0.177567379384,-7.06789929214e-17,-0.233906054189,-7.06789929214e-17,-0.184501491222,-0.0,-0.116474563655,-7.06789929214e-17,-0.069118320053
3.66,-2.12036978764e-16,0.112566597032,-7.06789929214e-17,0.0651574037284,-7.06789929214e-17,0.0668187319861,-1.41357985843e-16,0.117145791076,-0.0,-0.184899446857,-7.06789929214e-17,-0.116447641453,-7.06789929214e-17,-0.0678753103968,-1.06018489382e-16,-0.0671635573336
0.06,-1.41357985843e-16,0.0747240064347,-1.41357985843e-16,0.0830392375848,-0.0,0.0194762360413,-0.0,0.0931861332974,-1.41357985843e-16,-0.0627828756065,-7.06789929214e-17,-0.0576354282062,-1.76697482304e-16,-0.0669943059839,-1.41357985843e-16,-0.106704880517
1.54,-1.06018489382e-16,0.177489565392,-0.0,0.110727454473,-7.06789929214e-17,0.067568504522,-7.06789929214e-17,0.0737929633445,-7.06789929214e-17,-0.11747152813,-7.06789929214e-17,-0.0668165110777,-7.06789929214e-17,-0.0637388145666,-2.12036978764e-16,-0.11007216974
3.18,-1.41357985843e-16,0.197521828569,-0.0,0.240822307596,-7.06789929214e-17,0.232907875909,-1.41357985843e-16,0.176502793541,-1.41357985843e-16,-0.103409865542,-1.06018489382e-16,-0.173339638558,-7.06789929214e-17,-0.227887834545,-7.06789929214e-17,-0.236259736
6.86,-7.06789929214e-17,0.0616778018524,-1.41357985843e-16,0.09110844669,-1.41357985843e-16,0.153241029711,-0.0,0.211411179225,-2.12036978764e-16,-0.242116744222,-0.0,-0.221717059323,-1.41357985843e-16,-0.161249318107,-7.06789929214e-17,-0.0958886206681
0.78,-1.41357985843e-16,0.067589805926,-7.06789929214e-17,0.0648388016797,-7.06789929214e-17,0.11028282063,-7.06789929214e-17,0.177484950527,-0.0,-0.233969226991,-7.06789929214e-17,-0.184552071518,-7.06789929214e-17,-0.116496485465,-0.0,-0.069115891549
7.44,-1.41357985843e-16,0.221686178768,-1.41357985843e-16,0.166802237356,-7.06789929214e-17,0.103345191366,-7.06789929214e-17,0.0688531612485,-0.0,-0.0733116104789,-1.41357985843e-16,-0.0593403899847,-7.06789929214e-17,-0.0968317371741,-7.06789929214e-17,-0.163891295874
1.5,-0.0,0.197512789652,-7.06789929214e-17,0.132404911084,-7.06789929214e-17,0.078510732782,-1.76697482304e-16,0.0678724870192,-1.76697482304e-16,-0.097214213775,-7.06789929214e-17,-0.0596160436407,-1.41357985843e-16,-0.0734439308656,-0.0,-0.13085686475
9.94,-1.41357985843e-16,0.0775623622482,-7.06789929214e-17,0.132016879096,-1.41357985843e-16,0.195715489588,-7.06789929214e-17,0.230532997802,-0.0,-0.227193567307,-7.06789929214e-17,-0.241254569686,-1.06018489382e-16,-0.203349131136,-7.06789929214e-17,-0.136049535825
5.72,-7.06789929214e-17,0.0856177079015,-1.41357985843e-16,0.0587041588935,-1.41357985843e-16,0.0840710408429,-0.0,0.147229499757,-7.06789929214e-17,-0.213828195005,-0.0,-0.150455997145,-7.06789929214e-17,-0.0878107671102,-7.06789929214e-17,-0.0619688752154
3.0,-0.0,0.101692286351,-7.06789929214e-17,0.166574867906,-0.0,0.221271655764,-0.0,0.232413957231,-7.06789929214e-17,-0.202845936585,-7.06789929214e-17,-0.24111269563,-7.06789929214e-17,-0.226842305219,-1.41357985843e-16,-0.169062826062
0.48,-7.06789929214e-17,0.206479171994,-1.41357985843e-16,0.144388479659,-7.06789929214e-17,0.0859873249668,-1.41357985843e-16,0.0673416216612,-7.06789929214e-17,-0.086869941873,-7.06789929214e-17,-0.0568926335076,-1.41357985843e-16,-0.0794074427736,-7.06789929214e-17,-0.141334510566
4.4,-7.06789929214e-17,0.23244803906,-1.41357985843e-16,0.189004520391,-1.41357985843e-16,0.12418327762,-0.0,0.0761846774995,-7.06789929214e-17,-0.0630739511687,-1.41357985843e-16,-0.066416440885,-7.06789929214e-17,-0.116900838512,-2.12036978764e-16,-0.185137025579
8.06,-1.41357985843e-16,0.132719438035,-0.0,0.199253039709,-1.41357985843e-16,0.237460869279,-7.06789929214e-17,0.22312697143,-7.06789929214e-17,-0.170975928281,-7.06789929214e-17,-0.228370833679,-1.41357985843e-16,-0.239715129366,-1.41357985843e-16,-0.199459759966
4.98,-1.41357985843e-16,0.0926934099696,-7.06789929214e-17,0.155030152876,-1.41357985843e-16,0.213637931142,-0.0,0.233034673927,-2.12036978764e-16,-0.212010733749,-0.0,-0.242584429985,-1.76697482304e-16,-0.220065322803,-7.06789929214e-17,-0.158125449256
5.9,-1.76697482304e-16,0.0670091309612,-0.0,0.110274756735,-0.0,0.175178797796,-1.41357985843e-16,0.223182668641,-7.06789929214e-17,-0.237447932953,-1.06018489382e-16,-0.234131634677,-3.53394964607e-17,-0.183333804738,-7.06789929214e-17,-0.114863807811
2.34,-7.06789929214e-17,0.238826844236,-1.41357985843e-16,0.217692008052,-1.41357985843e-16,0.158649753286,-0.0,0.0961237824001,-7.06789929214e-17,-0.057874789539,-0.0,-0.0867505415101,-7.06789929214e-17,-0.150634524506,-1.41357985843e-16,-0.21251481764
0.22,-7.06789929214e-17,0.206830907822,-0.0,0.229760604362,-0.0,0.189402800117,-1.41357985843e-16,0.13554306931,-0.0,-0.072755744464,-1.41357985843e-16,-0.13224168255,-7.06789929214e-17,-0.193785147381,-0.0,-0.22637668623
1.52,-0.0,0.187794862983,-7.06789929214e-17,0.121327789759,-7.06789929214e-17,0.0724150388718,-7.06789929214e-17,0.0701965987545,-0.0,-0.10701105518,-2.12036978764e-16,-0.0625260338612,-0.0,-0.0679433564141,-7.06789929214e-17,-0.120228843059
2.74,-1.41357985843e-16,0.078465586258,-1.06018489382e-16,0.0593613739544,-7.06789929214e-17,0.091986190876,-7.06789929214e-17,0.157526864411,-1.06018489382e-16,-0.221672098792,-7.06789929214e-17,-0.162046528567,-2.12036978764e-16,-0.0965661431508,-0.0,-0.0629921948313
9.22,-7.06789929214e-17,0.214818954515,-7.06789929214e-17,0.243879025642,-1.41357985843e-16,0.220043600668,-1.41357985843e-16,0.155741231631,-1.41357985843e-16,-0.0850698516155,-7.06789929214e-17,-0.15028480293,-0.0,-0.213397361797,-1.41357985843e-16,-0.238196554032
7.08,-1.41357985843e-16,0.143856707996,-7.06789929214e-17,0.208903072751,-0.0,0.240301290254,-1.41357985843e-16,0.217694031704,-7.06789929214e-17,-0.159455580828,-1.41357985843e-16,-0.221566735756,-7.06789929214e-17,-0.241288078323,-1.41357985843e-16,-0.20825357695
9.72,-7.06789929214e-17,0.0856171191177,-1.41357985843e-16,0.0587029127098,-2.12036978764e-16,0.0840690959329,-1.41357985843e-16,0.147227229604,-1.41357985843e-16,-0.213830633475,-7.06789929214e-17,-0.150458450299,-0.0,-0.0878125555729,-1.41357985843e-16,-0.0619695588356
8.28,-1.41357985843e-16,0.232699623632,-2.12036978764e-16,0.237022922789,-0.0,0.192366345488,-1.41357985843e-16,0.124086022372,-0.0,-0.0655772415841,-7.06789929214e-17,-0.116080739428,-7.06789929214e-17,-0.184409406302,-7.06789929214e-17,-0.231089181761
7.66,-7.06789929214e-17,0.112565387074,-7.06789929214e-17,0.0651564953676,-7.06789929214e-17,0.0668196081189,-7.06789929214e-17,0.117146754211,-7.06789929214e-17,-0.184899191736,-1.41357985843e-16,-0.116425154703,-1.41357985843e-16,-0.0678766822297,-7.06789929214e-17,-0.0671642118861
1.34,-0.0,0.238829824524,-7.06789929214e-17,0.21769853972,-7.06789929214e-17,0.158656346829,-0.0,0.0961296908463,-7.06789929214e-17,-0.0578664958176,-0.0,-0.0867460551432,-7.06789929214e-17,-0.150634248349,-7.06789929214e-17,-0.212516265136
2.28,-1.41357985843e-16,0.232703931877,-7.06789929214e-17,0.237036527087,-7.06789929214e-17,0.192386523345,-0.0,0.124108172277,-0.0,-0.0655559838806,-0.0,-0.11606913285,-0.0,-0.184409616944,-7.06789929214e-17,-0.231092882305
4.04,-1.41357985843e-16,0.121864793417,-7.06789929214e-17,0.188865504871,-7.06789929214e-17,0.233287839344,-7.06789929214e-17,0.227430756299,-1.41357985843e-16,-0.182161693771,-7.06789929214e-17,-0.233949101388,-1.41357985843e-16,-0.236746637483,-7.06789929214e-17,-0.189894319501
5.94,-0.0,0.077562106624,-1.41357985843e-16,0.132016676559,-7.06789929214e-17,0.195716441171,-7.06789929214e-17,0.230535404534,-1.06018489382e-16,-0.227191498364,-0.0,-0.241253317857,-0.0,-0.203348216033,-1.41357985843e-16,-0.136049111902
3.82,-1.41357985843e-16,0.0618848438027,-7.06789929214e-17,0.0756622744049,-0.0,0.131195363456,-0.0,0.195899524604,-0.0,-0.240854881944,-0.0,-0.204822381147,-7.06789929214e-17,-0.138489543567,-0.0,-0.080315346969
9.44,-3.53394964607e-17,0.221685567592,-0.0,0.166800866498,-1.41357985843e-16,0.103343488613,-1.76697482304e-16,0.0688513505206,-7.06789929214e-17,-0.0733136082629,-7.06789929214e-17,-0.0593418653352,-7.06789929214e-17,-0.0968325123605,-0.0,-0.163891435508
5.22,-7.06789929214e-17,0.214819595388,-7.06789929214e-17,0.243882299386,-7.06789929214e-17,0.220050089289,-0.0,0.15574925307,-7.06789929214e-17,-0.0850626542462,-7.06789929214e-17,-0.150281231809,-7.06789929214e-17,-0.213397452676,-1.41357985843e-16,-0.23819749505
6.72,-1.06018489382e-16,0.0856174884183,-7.06789929214e-17,0.0587037356222,-7.06789929214e-17,0.084070412304,-7.06789929214e-17,0.147228764762,-7.06789929214e-17,-0.213829023231,-1.41357985843e-16,-0.150456906594,-0.0,-0.0878114649206,-7.06789929214e-17,-0.0619691513517
7.3,-7.06789929214e-17,0.236120154842,-7.06789929214e-17,0.231841108183,-1.76697482304e-16,0.181543140224,-0.0,0.114122109928,-7.06789929214e-17,-0.0616364622276,-7.06789929214e-17,-0.105533678152,-0.0,-0.173448584396,-0.0,-0.226069703452
5.2,-0.0,0.206626973499,-0.0,0.243114290689,-7.06789929214e-17,0.227121315385,-1.41357985843e-16,0.166275440781,-7.06789929214e-17,-0.0937854722969,-0.0,-0.161902858565,-0.0,-0.221203870118,-7.06789929214e-17,-0.238027290744
3.02,-7.06789929214e-17,0.111467307389,-7.06789929214e-17,0.177913106823,-7.06789929214e-17,0.227858252916,-1.41357985843e-16,0.230538471496,-7.06789929214e-17,-0.19284301278,-7.06789929214e-17,-0.238218933056,-7.06789929214e-17,-0.232432517393,-1.06018489382e-16,-0.179708416588
