generation;index;fitness
226;63;(24.071318051836254,)
226;64;(24.071318051836254,)
226;65;(24.071318051836254,)
226;66;(20.364698025293634,)
226;67;(24.071318051836254,)
226;68;(23.93146775078945,)
226;69;(23.59703609289368,)
226;70;(24.071318051836254,)
226;71;(24.071318051836254,)
226;72;(23.99881648351828,)
226;73;(24.071318051836254,)
226;74;(24.071318051836254,)
226;75;(13.179870080956329,)
226;76;(24.030567764020745,)
226;77;(22.307480963705338,)
226;78;(21.097809945725032,)
226;79;(24.071318051836254,)
226;80;(23.61374434955718,)
226;81;(19.765842804381855,)
226;82;(23.69267309422503,)
226;83;(23.75552186458762,)
226;84;(23.755611226417123,)
226;85;(21.049151374659374,)
226;86;(24.071318051836254,)
226;87;(23.839323800696988,)
226;88;(20.424387912669793,)
226;89;(16.63072042147092,)
226;90;(24.071318051836254,)
226;91;(24.071318051836254,)
226;92;(16.88382118735253,)
226;93;(23.672788845859678,)
226;94;(23.619178405303757,)
226;95;(23.298778091036986,)
226;96;(23.93914490599707,)
226;97;(23.868629001168916,)
226;98;(24.071318051836254,)
226;99;(11.556322340934448,)
226;100;(23.800802575487722,)
226;101;(23.58202126419547,)
226;102;(24.071318051836254,)
226;103;(18.95050514484648,)
226;104;(23.451986735307344,)
226;105;(20.370610886860998,)
226;106;(24.071318051836254,)
226;107;(23.775428100925176,)
226;108;(24.05098869644928,)
226;109;(24.071318051836254,)
226;110;(22.419917494549523,)
226;111;(23.875751020389217,)
226;112;(23.8721216111118,)
226;113;(14.008801908643493,)
226;114;(24.071318051836254,)
226;115;(19.96308890792246,)
226;116;(13.44432783206997,)
226;117;(23.73108157048295,)
226;118;(23.962593312602912,)
226;119;(24.071318051836254,)
227;0;(24.071318051836254,)
227;1;(23.456418239291303,)
227;2;(24.071318051836254,)
227;3;(23.728674973842857,)
227;4;(24.071318051836254,)
227;5;(23.904398700896124,)
227;6;(24.071318051836254,)
227;7;(10.212130958543153,)
227;8;(24.071318051836254,)
227;9;(23.82932532838802,)
227;10;(23.983683392667544,)
227;11;(24.071318051836254,)
227;12;(22.896463217983623,)
227;13;(23.83179582310688,)
227;14;(23.321256452076874,)
227;15;(16.122040171851665,)
227;16;(23.747893087239547,)
227;17;(23.806397162739003,)
227;18;(24.071318051836254,)
227;19;(23.265164908740893,)
227;20;(24.071318051836254,)
227;21;(24.071318051836254,)
227;22;(23.85588140368022,)
227;23;(23.6940860221513,)
227;24;(23.249447560895668,)
227;25;(24.071318051836254,)
227;26;(23.396484689714185,)
227;27;(24.03369060911763,)
227;28;(24.071318051836254,)
227;29;(23.9926214736198,)
227;30;(23.296011749950722,)
227;31;(20.998770203280298,)
227;32;(23.860284601902464,)
227;33;(23.371387459062,)
227;34;(21.240138300143293,)
227;35;(24.071318051836254,)
227;36;(10.132980378674283,)
227;37;(23.55181146129076,)
227;38;(18.511634216022184,)
227;39;(20.57596556220769,)
227;40;(24.007765828285528,)
227;41;(22.95607924484431,)
227;42;(24.00113894119838,)
227;43;(24.071318051836254,)
227;44;(23.840217070798566,)
227;45;(24.071318051836254,)
227;46;(22.75451158165115,)
227;47;(17.599146073020073,)
227;48;(23.04667554424421,)
227;49;(22.888296189828164,)
227;50;(23.883108327349667,)
227;51;(23.62302754890836,)
227;52;(23.325220930703125,)
227;53;(23.900790551991236,)
227;54;(23.715816108320354,)
227;55;(24.071318051836254,)
227;56;(24.071318051836254,)
227;57;(22.067889792128863,)
227;58;(23.072949359759868,)
227;59;(23.626590573380657,)
227;60;(23.720774612453,)
227;61;(24.071318051836254,)
227;62;(23.611524005234052,)
227;63;(23.281721858529572,)
227;64;(24.071318051836254,)
227;65;(23.573101828280016,)
227;66;(19.242628210730885,)
227;67;(24.071318051836254,)
227;68;(23.973459977480463,)
227;69;(24.071318051836254,)
227;70;(23.238450137715397,)
227;71;(23.892859343307165,)
227;72;(22.841184659126487,)
227;73;(23.456623409340196,)
227;74;(10.908640029159468,)
227;75;(19.29921153131936,)
227;76;(24.071318051836254,)
227;77;(23.022106055965967,)
227;78;(21.92490396797497,)
227;79;(19.244799199764046,)
227;80;(23.44226020916343,)
227;81;(23.935798347556354,)
227;82;(21.68342927718483,)
227;83;(24.071318051836254,)
227;84;(24.063336383842717,)
227;85;(22.849200724392933,)
227;86;(24.071318051836254,)
227;87;(23.565339723352203,)
227;88;(23.986164170015186,)
227;89;(23.387790961568896,)
227;90;(24.071318051836254,)
227;91;(24.071318051836254,)
227;92;(23.891080245560786,)
227;93;(22.930449235954576,)
227;94;(23.584750463941944,)
227;95;(23.567421351070564,)
227;96;(24.071318051836254,)
227;97;(23.49712340984005,)
227;98;(23.73166442048422,)
227;99;(20.232016355652178,)
227;100;(23.531344847674646,)
227;101;(24.071318051836254,)
227;102;(23.70564553514754,)
227;103;(24.06367538518556,)
227;104;(24.071318051836254,)
227;105;(20.648720124464692,)
227;106;(18.778689116207676,)
227;107;(24.071318051836254,)
227;108;(24.071318051836254,)
227;109;(24.071318051836254,)
227;110;(24.071318051836254,)
227;111;(23.96804775072497,)
227;112;(22.877954970335857,)
227;113;(24.071318051836254,)
227;114;(22.984592092383004,)
227;115;(19.352079450136873,)
227;116;(23.93187685001167,)
227;117;(22.75030278559867,)
227;118;(23.497545397161304,)
227;119;(23.578081663589963,)
228;0;(23.811931842627065,)
228;1;(23.81562454840958,)
228;2;(24.071318051836254,)
228;3;(23.217673072553836,)
228;4;(24.071318051836254,)
228;5;(24.071318051836254,)
228;6;(21.285504880817847,)
228;7;(18.77356282241467,)
228;8;(16.336033482025826,)
228;9;(23.6784218984454,)
228;10;(24.071318051836254,)
228;11;(23.86417294663467,)
228;12;(23.02217850529209,)
228;13;(23.819317521432488,)
228;14;(23.743715034366843,)
228;15;(16.353146348322166,)
228;16;(22.64941602984267,)
228;17;(22.897176293624014,)
228;18;(24.045151093254837,)
228;19;(23.52557440828263,)
228;20;(23.35323194890009,)
228;21;(23.572959330458033,)
228;22;(23.977168990663202,)
228;23;(23.351160616937136,)
228;24;(24.016950506887806,)
228;25;(15.951779992224905,)
228;26;(24.071318051836254,)
228;27;(24.071318051836254,)
228;28;(20.75299885272495,)
228;29;(22.487970338572197,)
228;30;(24.071318051836254,)
228;31;(23.731166626420585,)
228;32;(24.071318051836254,)
228;33;(22.218939562004632,)
228;34;(23.33628907671816,)
228;35;(21.567546015175353,)
228;36;(23.495832642750038,)
228;37;(23.272141788011307,)
228;38;(24.071318051836254,)
228;39;(23.404497560327727,)
228;40;(24.071318051836254,)
228;41;(24.071318051836254,)
228;42;(23.90080063762354,)
228;43;(24.056319670864653,)
228;44;(24.071318051836254,)
228;45;(24.071318051836254,)
228;46;(23.35397688642277,)
228;47;(23.39860974217884,)
228;48;(22.29261478425391,)
228;49;(23.934588168750587,)
228;50;(24.05673937826701,)
228;51;(24.071318051836254,)
228;52;(12.759735326934486,)
228;53;(23.773873002845455,)
228;54;(23.787632837006917,)
228;55;(23.8218032765882,)
228;56;(23.302824739851083,)
228;57;(24.071318051836254,)
228;58;(23.692706382960488,)
228;59;(23.53504584086927,)
228;60;(24.01854573574139,)
228;61;(23.993772754051562,)
228;62;(24.071318051836254,)
228;63;(16.461894077588003,)
228;64;(10.468682910063634,)
228;65;(17.306621698451288,)
228;66;(24.071318051836254,)
228;67;(24.071318051836254,)
228;68;(23.687723732839366,)
228;69;(23.27535567846733,)
228;70;(20.665005978839968,)
228;71;(23.383534539814406,)
228;72;(15.941352937861618,)
228;73;(23.978414022966778,)
228;74;(16.107973043797582,)
228;75;(24.071318051836254,)
228;76;(23.982558842126256,)
228;77;(18.741121745116125,)
228;78;(24.071318051836254,)
228;79;(23.93087184891956,)
228;80;(21.085200265228362,)
228;81;(24.071318051836254,)
228;82;(24.071318051836254,)
228;83;(15.836276246639827,)
228;84;(24.071318051836254,)
228;85;(18.18727480270424,)
228;86;(23.368993084963357,)
228;87;(24.071318051836254,)
228;88;(24.071318051836254,)
228;89;(23.296101642400412,)
228;90;(23.527946094385328,)
228;91;(23.93425694244109,)
228;92;(23.799964543050386,)
228;93;(23.93765510811696,)
228;94;(23.735777956507626,)
228;95;(24.060823359312124,)
228;96;(19.582874424280497,)
228;97;(24.071318051836254,)
228;98;(22.723060948743104,)
228;99;(23.630605545141904,)
228;100;(23.405233656152216,)
228;101;(24.071318051836254,)
228;102;(23.084927923124518,)
228;103;(24.071318051836254,)
228;104;(24.071318051836254,)
228;105;(23.31132374383207,)
228;106;(24.071318051836254,)
228;107;(24.071318051836254,)
228;108;(24.071318051836254,)
228;109;(24.010871460308454,)
228;110;(24.071318051836254,)
228;111;(23.461078734135874,)
228;112;(22.60567800462775,)
228;113;(23.620775546523596,)
228;114;(22.93333681337973,)
228;115;(9.123741206097959,)
228;116;(23.68724350760082,)
228;117;(23.7779717651228,)
228;118;(20.203229257832085,)
228;119;(20.677169510848646,)
229;0;(19.039227203740865,)
229;1;(24.013746677054847,)
229;2;(23.696451153554644,)
229;3;(21.665302117931784,)
229;4;(23.012026770433117,)
229;5;(24.071318051836254,)
229;6;(22.61797604087839,)
229;7;(20.648571573804468,)
229;8;(22.974696858092113,)
229;9;(23.568991142682897,)
229;10;(24.071318051836254,)
229;11;(24.071318051836254,)
229;12;(23.72329742434418,)
229;13;(21.984143571034227,)
229;14;(24.071318051836254,)
229;15;(24.071318051836254,)
229;16;(22.14986554049333,)
229;17;(24.071318051836254,)
229;18;(23.730854966019834,)
229;19;(19.343769454496737,)
229;20;(24.071318051836254,)
229;21;(24.071318051836254,)
229;22;(23.534346040913015,)
229;23;(12.904764784134837,)
229;24;(24.071318051836254,)
229;25;(18.541890241439987,)
229;26;(23.229949883678568,)
229;27;(12.586230906323268,)
229;28;(24.071318051836254,)
229;29;(13.111468660352736,)
229;30;(24.071318051836254,)
229;31;(23.707071268050168,)
229;32;(24.03650372813124,)
229;33;(24.071318051836254,)
229;34;(24.071318051836254,)
229;35;(23.32916890469764,)
229;36;(24.071318051836254,)
229;37;(24.071318051836254,)
229;38;(23.972277963581615,)
229;39;(23.39788897426252,)
229;40;(23.856434302662713,)
229;41;(23.527229678742955,)
229;42;(23.23848789032485,)
229;43;(23.675292571916124,)
229;44;(24.059012572828593,)
229;45;(23.444521470003256,)
229;46;(23.695855275391395,)
229;47;(23.68352209163566,)
229;48;(23.776665799061092,)
229;49;(23.993407069229512,)
229;50;(24.071318051836254,)
229;51;(24.071318051836254,)
229;52;(22.288305800595886,)
229;53;(24.071318051836254,)
229;54;(23.934514506877704,)
229;55;(24.071318051836254,)
229;56;(23.682180739655994,)
229;57;(24.071318051836254,)
229;58;(24.071318051836254,)
229;59;(23.296761130771294,)
229;60;(23.250764766317502,)
229;61;(13.200774017805474,)
229;62;(24.004994203931048,)
229;63;(23.81954708845597,)
229;64;(23.937533308548083,)
229;65;(24.071318051836254,)
229;66;(23.6693260061572,)
229;67;(16.75357416992652,)
229;68;(23.898906459945486,)
229;69;(23.71962424711411,)
229;70;(24.071318051836254,)
229;71;(23.464322432966583,)
229;72;(24.071318051836254,)
229;73;(23.988921832976658,)
229;74;(23.117578619032045,)
229;75;(24.071318051836254,)
229;76;(10.887219778920564,)
229;77;(24.071318051836254,)
229;78;(24.071318051836254,)
229;79;(24.071318051836254,)
229;80;(23.77416799868003,)
229;81;(23.874342613232045,)
229;82;(24.071318051836254,)
229;83;(23.720835002275898,)
229;84;(24.071318051836254,)
229;85;(24.071318051836254,)
229;86;(23.505780524683278,)
229;87;(24.071318051836254,)
229;88;(23.342756377803767,)
229;89;(23.3993018937769,)
229;90;(24.071318051836254,)
229;91;(24.071318051836254,)
229;92;(24.071318051836254,)
229;93;(23.62948012151608,)
229;94;(24.071318051836254,)
229;95;(23.628038399744682,)
229;96;(23.8095571814461,)
229;97;(23.63635001030449,)
229;98;(23.87222586048677,)
229;99;(24.071318051836254,)
229;100;(24.071318051836254,)
229;101;(13.417140271276432,)
229;102;(23.657475659252608,)
229;103;(19.175117731519936,)
229;104;(0.9417140039850409,)
229;105;(23.54912686639304,)
229;106;(24.071318051836254,)
229;107;(24.071318051836254,)
229;108;(24.071318051836254,)
229;109;(13.337789949622454,)
229;110;(24.071318051836254,)
229;111;(11.670788912923525,)
229;112;(24.071318051836254,)
229;113;(22.943074235711098,)
229;114;(24.071318051836254,)
229;115;(23.164914597198276,)
229;116;(23.859142806941293,)
229;117;(22.886255134932025,)
229;118;(23.44760290951966,)
229;119;(22.85990067120354,)
230;0;(23.737141737103276,)
230;1;(18.420010995750815,)
230;2;(23.840027844462426,)
230;3;(24.071318051836254,)
230;4;(23.866266083592503,)
230;5;(24.071318051836254,)
230;6;(18.44723025458559,)
230;7;(22.368477794002686,)
230;8;(14.459936723022832,)
230;9;(23.432323755913607,)
230;10;(24.071318051836254,)
230;11;(23.999083175689467,)
230;12;(24.071318051836254,)
230;13;(22.27296676762859,)
230;14;(23.898455160952707,)
230;15;(23.88963361934355,)
230;16;(17.708821508968924,)
230;17;(23.443059025269655,)
230;18;(24.071318051836254,)
230;19;(23.49955573679863,)
230;20;(10.879200683793018,)
230;21;(24.071318051836254,)
230;22;(24.071318051836254,)
230;23;(24.071318051836254,)
230;24;(23.46040173548989,)
230;25;(23.686635963860038,)
230;26;(23.99835682939205,)
230;27;(14.478042364920825,)
230;28;(20.314948718924644,)
230;29;(23.966674352153582,)
230;30;(23.74951224240445,)
230;31;(22.633024908302865,)
230;32;(23.10917276283564,)
230;33;(23.01666112376504,)
230;34;(23.688343056716803,)
230;35;(24.071318051836254,)
230;36;(24.071318051836254,)
230;37;(17.551210593999883,)
230;38;(23.456721241777124,)
230;39;(10.989378747815742,)
230;40;(24.071318051836254,)
230;41;(19.536829938919247,)
230;42;(23.9645394482135,)
230;43;(19.962789469320715,)
230;44;(18.08616549040825,)
230;45;(24.071318051836254,)
230;46;(17.307158065478152,)
230;47;(23.231483502225977,)
230;48;(24.071318051836254,)
230;49;(24.071318051836254,)
230;50;(23.683536203074965,)
230;51;(15.853732065682685,)
230;52;(23.868157012966115,)
230;53;(23.84599182804573,)
230;54;(23.489000489049594,)
230;55;(22.72013805575097,)
230;56;(23.804651558690573,)
230;57;(23.690022401839094,)
230;58;(23.461166040928035,)
230;59;(24.042437368199828,)
230;60;(24.071318051836254,)
230;61;(21.836898294052304,)
230;62;(22.141613255664165,)
230;63;(24.071318051836254,)
230;64;(22.833903617349463,)
230;65;(21.107903211418396,)
230;66;(23.375813973303643,)
230;67;(14.345112202126025,)
230;68;(23.21420799316353,)
230;69;(24.071318051836254,)
230;70;(24.071318051836254,)
230;71;(23.991107495671937,)
230;72;(21.865265880902406,)
230;73;(23.33495978951662,)
230;74;(23.776781144563163,)
230;75;(20.05987952161115,)
230;76;(15.567310754663954,)
230;77;(22.839320333654882,)
230;78;(23.84805982098235,)
230;79;(22.14280614510011,)
230;80;(23.52425155595377,)
230;81;(22.29458919922578,)
230;82;(23.96973835183094,)
230;83;(24.071318051836254,)
230;84;(22.34968911116089,)
230;85;(24.071318051836254,)
230;86;(24.071318051836254,)
230;87;(23.906388267735032,)
230;88;(23.741475354030683,)
230;89;(22.810283464866558,)
230;90;(24.071318051836254,)
230;91;(23.43958769325188,)
230;92;(24.071318051836254,)
230;93;(23.67390565918039,)
230;94;(22.85965443947555,)
230;95;(15.315712675821365,)
230;96;(23.297764672241684,)
230;97;(24.071318051836254,)
230;98;(23.609072291163365,)
230;99;(24.071318051836254,)
230;100;(22.363082524269693,)
230;101;(23.79284841508428,)
230;102;(20.39648094676734,)
230;103;(23.646408214162822,)
230;104;(23.714921786747865,)
230;105;(23.31758255576005,)
230;106;(21.549679701133947,)
230;107;(16.7169557813505,)
230;108;(21.442024718523637,)
230;109;(23.481990690942137,)
230;110;(23.492825775459284,)
230;111;(23.75512659555881,)
230;112;(24.04452008240871,)
230;113;(24.071318051836254,)
230;114;(18.097343442884373,)
230;115;(24.071318051836254,)
230;116;(24.071318051836254,)
230;117;(16.11142887708769,)
230;118;(24.01003378239494,)
230;119;(24.071318051836254,)
231;0;(23.858235903441724,)
231;1;(23.84333319790761,)
231;2;(23.98203348065893,)
231;3;(17.96877423229766,)
231;4;(23.608751453592145,)
231;5;(24.071318051836254,)
231;6;(24.071318051836254,)
231;7;(10.80684970962396,)
231;8;(23.485070793649655,)
231;9;(24.071318051836254,)
231;10;(24.071318051836254,)
231;11;(22.910258113471976,)
231;12;(24.03428278477389,)
231;13;(18.92649269776314,)
231;14;(21.263792204453186,)
231;15;(24.071318051836254,)
231;16;(23.72160369762271,)
231;17;(22.023963059897504,)
231;18;(23.745793158496,)
231;19;(19.880102727056002,)
231;20;(12.871106282547867,)
231;21;(23.73426889113709,)
231;22;(24.071318051836254,)
231;23;(23.401849283639194,)
231;24;(23.453287306647578,)
231;25;(24.071318051836254,)
231;26;(24.071318051836254,)
231;27;(24.071318051836254,)
231;28;(11.896494607651405,)
231;29;(23.973005720042735,)
231;30;(23.660972317447104,)
231;31;(23.560619085081992,)
231;32;(24.071318051836254,)
231;33;(23.547767042734552,)
231;34;(24.071318051836254,)
231;35;(22.39582540428904,)
231;36;(23.59893611114238,)
231;37;(24.071318051836254,)
231;38;(23.39540861065055,)
231;39;(17.431143045882536,)
231;40;(23.021165197234275,)
231;41;(21.105867768954433,)
231;42;(18.24254022707727,)
231;43;(23.470066315535433,)
231;44;(23.289593239415368,)
231;45;(-3.1086031627442328,)
231;46;(22.46668547440759,)
231;47;(18.024099494968166,)
231;48;(24.040236445310043,)
231;49;(11.119778099120268,)
231;50;(24.071318051836254,)
231;51;(11.957999493217116,)
231;52;(23.221059878189287,)
231;53;(22.666781656921046,)
231;54;(24.071318051836254,)
231;55;(24.071318051836254,)
231;56;(24.01172729156015,)
231;57;(21.82774192868662,)
231;58;(22.80832523753397,)
231;59;(23.169303866241343,)
231;60;(24.071318051836254,)
231;61;(24.071318051836254,)
231;62;(24.071318051836254,)
231;63;(20.022888588312057,)
231;64;(24.015162418921584,)
231;65;(24.071318051836254,)
231;66;(20.69332718484779,)
231;67;(21.488979977209816,)
231;68;(24.071318051836254,)
231;69;(24.071318051836254,)
231;70;(23.670391386070236,)
231;71;(24.071318051836254,)
231;72;(23.93940192493519,)
231;73;(23.94083083030729,)
231;74;(23.10611307638753,)
231;75;(24.071318051836254,)
231;76;(22.243657686871625,)
231;77;(22.550010175026074,)
231;78;(24.071318051836254,)
231;79;(22.809786185466955,)
231;80;(18.413151064101804,)
231;81;(23.257574670601578,)
231;82;(23.72425209024134,)
231;83;(23.97288004496089,)
231;84;(23.87115965780604,)
231;85;(24.071318051836254,)
231;86;(24.071318051836254,)
231;87;(21.97702900768205,)
231;88;(24.071318051836254,)
231;89;(24.071318051836254,)
231;90;(23.83389417227511,)
231;91;(23.44166296541609,)
231;92;(23.340007497665482,)
231;93;(23.91978982345111,)
231;94;(24.071318051836254,)
231;95;(23.7304862414177,)
231;96;(24.071318051836254,)
231;97;(23.995276690580283,)
231;98;(23.16269779790922,)
231;99;(23.344134458041744,)
231;100;(24.071318051836254,)
231;101;(24.071318051836254,)
231;102;(23.993143627956172,)
231;103;(23.672798824232856,)
231;104;(23.97849320397048,)
231;105;(23.751589544278673,)
231;106;(23.542607931810764,)
231;107;(24.071318051836254,)
231;108;(18.162960167215555,)
231;109;(22.961057666711426,)
231;110;(23.88619793472267,)
231;111;(23.54504189922585,)
231;112;(23.1130782882083,)
231;113;(19.925905872045483,)
231;114;(24.071318051836254,)
231;115;(24.071318051836254,)
231;116;(24.071318051836254,)
231;117;(10.846089258403582,)
231;118;(23.78824435639271,)
231;119;(24.035447980284793,)
232;0;(24.071318051836254,)
232;1;(23.462692806429587,)
232;2;(19.549417115179306,)
232;3;(23.65701607247526,)
232;4;(24.030311704081832,)
232;5;(24.071318051836254,)
232;6;(23.359415637650255,)
232;7;(23.824236218598664,)
232;8;(23.909688986019162,)
232;9;(23.780899509396846,)
232;10;(24.041743714207634,)
232;11;(23.848307921576833,)
232;12;(23.23324686546423,)
232;13;(20.05048928793717,)
232;14;(23.92916792862106,)
232;15;(24.071318051836254,)
232;16;(24.041350009062036,)
232;17;(24.071318051836254,)
232;18;(24.071318051836254,)
232;19;(22.158455327357437,)
232;20;(24.071318051836254,)
232;21;(23.550863151599764,)
232;22;(23.189093431518156,)
232;23;(23.163979570370174,)
232;24;(23.81856234182138,)
232;25;(24.071318051836254,)
232;26;(23.494786985771224,)
232;27;(20.93450374206119,)
232;28;(11.1583158491649,)
232;29;(24.071318051836254,)
232;30;(24.071318051836254,)
232;31;(23.165791770938053,)
232;32;(22.600569846990084,)
232;33;(23.20414100013014,)
232;34;(23.570266957689636,)
232;35;(23.875264362064403,)
232;36;(24.071318051836254,)
232;37;(24.071318051836254,)
232;38;(23.89925860502913,)
232;39;(23.775810501474083,)
232;40;(23.77398720520538,)
232;41;(23.785415063714307,)
232;42;(23.7232616415263,)
232;43;(24.071318051836254,)
232;44;(23.498987608467388,)
232;45;(17.564171223045008,)
232;46;(22.743494898550626,)
232;47;(24.071318051836254,)
232;48;(23.984192767604565,)
232;49;(24.071318051836254,)
232;50;(24.071318051836254,)
232;51;(22.934069436705883,)
232;52;(23.833787834604955,)
232;53;(23.888583771534485,)
232;54;(24.071318051836254,)
232;55;(23.94133790896285,)
232;56;(24.071318051836254,)
232;57;(23.399926909217086,)
232;58;(24.071318051836254,)
232;59;(23.795181508054085,)
232;60;(24.071318051836254,)
232;61;(24.071318051836254,)
232;62;(24.071318051836254,)
232;63;(24.071318051836254,)
232;64;(24.071318051836254,)
232;65;(22.802094858703512,)
232;66;(24.071318051836254,)
232;67;(24.071318051836254,)
232;68;(23.569349822550564,)
232;69;(16.423595735929972,)
232;70;(23.857213995250987,)
232;71;(18.77081696939399,)
232;72;(23.868641748047352,)
232;73;(23.784193266171144,)
232;74;(23.968606204434742,)
232;75;(23.650404323427708,)
232;76;(10.36203687059788,)
232;77;(24.071318051836254,)
232;78;(24.071318051836254,)
232;79;(24.071318051836254,)
232;80;(24.071318051836254,)
232;81;(21.890950899458343,)
232;82;(23.8543205436208,)
232;83;(23.760685675995,)
232;84;(24.071318051836254,)
232;85;(23.53254216314148,)
232;86;(23.72920989229082,)
232;87;(23.50349107853782,)
232;88;(22.59838503834125,)
232;89;(23.47557424615904,)
232;90;(20.838951498721954,)
232;91;(22.989522269088138,)
232;92;(23.226741746043757,)
232;93;(24.071318051836254,)
232;94;(23.962423559003888,)
232;95;(20.46983503597682,)
232;96;(13.282651863122448,)
232;97;(23.5310217102869,)
232;98;(24.071318051836254,)
232;99;(20.894475150347716,)
232;100;(23.503264541877197,)
232;101;(24.071318051836254,)
232;102;(14.377310096766807,)
232;103;(23.29371688738332,)
232;104;(13.562692653214128,)
232;105;(21.045982258175755,)
232;106;(22.714471586232353,)
232;107;(24.071318051836254,)
232;108;(24.071318051836254,)
232;109;(23.89984059474559,)
232;110;(24.071318051836254,)
232;111;(24.033145390302852,)
232;112;(22.005334704696637,)
232;113;(23.71456615290355,)
232;114;(23.509140708909158,)
232;115;(23.88947790599439,)
232;116;(23.561137656860474,)
232;117;(20.405243671315596,)
232;118;(23.83913808810658,)
232;119;(24.071318051836254,)
233;0;(23.659391158664,)
233;1;(21.79231447176608,)
233;2;(23.993289050416784,)
233;3;(18.217878101108113,)
233;4;(24.071318051836254,)
233;5;(24.071318051836254,)
233;6;(24.071318051836254,)
233;7;(23.512782092435586,)
233;8;(24.071318051836254,)
233;9;(16.211319062550945,)
233;10;(22.916441047054168,)
233;11;(24.071318051836254,)
233;12;(22.210453994907454,)
233;13;(24.071318051836254,)
233;14;(23.84838751958904,)
233;15;(23.716219901393018,)
233;16;(20.79290365938011,)
233;17;(23.93496565590985,)
233;18;(20.62878669354957,)
233;19;(17.17246263281517,)
233;20;(24.071318051836254,)
233;21;(18.904288865442815,)
233;22;(24.071318051836254,)
233;23;(8.959927825114358,)
233;24;(22.443104606485264,)
233;25;(14.10064864087325,)
233;26;(24.071318051836254,)
233;27;(24.018286172080543,)
233;28;(24.071318051836254,)
233;29;(22.528718599954743,)
233;30;(23.978954275371482,)
233;31;(24.071318051836254,)
233;32;(24.071318051836254,)
233;33;(9.562556984990604,)
233;34;(21.799805531406772,)
233;35;(23.45467332864468,)
233;36;(19.153399115143362,)
233;37;(24.071318051836254,)
233;38;(23.790359851118005,)
233;39;(24.071318051836254,)
233;40;(21.363906163674848,)
233;41;(24.071318051836254,)
233;42;(24.071318051836254,)
233;43;(17.05021550326755,)
233;44;(23.83444957609961,)
233;45;(23.49518605870226,)
233;46;(24.071318051836254,)
233;47;(23.623901497308438,)
233;48;(24.071318051836254,)
233;49;(23.29900977922246,)
233;50;(23.21022454023061,)
233;51;(23.38759356944142,)
233;52;(23.656587481112396,)
233;53;(23.998472311056357,)
233;54;(23.714483808501345,)
233;55;(24.071318051836254,)
233;56;(24.071318051836254,)
233;57;(23.710199351923272,)
233;58;(24.028761123257937,)
233;59;(24.071318051836254,)
233;60;(21.587808147795304,)
233;61;(16.623515949516968,)
233;62;(24.071318051836254,)
233;63;(23.268832998930762,)
233;64;(24.071318051836254,)
233;65;(24.007998484140245,)
233;66;(24.008510987311233,)
233;67;(23.44025141624455,)
233;68;(23.396313242275767,)
233;69;(20.367678808356587,)
233;70;(23.589783233068694,)
233;71;(23.242836048413018,)
233;72;(23.30312821944568,)
233;73;(24.071318051836254,)
233;74;(23.632495462823663,)
233;75;(21.280577339425243,)
233;76;(23.274684741028402,)
233;77;(24.071318051836254,)
233;78;(23.719757557339975,)
233;79;(22.98404456131856,)
233;80;(22.70325388128848,)
233;81;(23.784246380369872,)
233;82;(19.33558753329097,)
233;83;(23.864271375032267,)
233;84;(23.919570192398616,)
233;85;(23.17208326985194,)
233;86;(23.513936861594814,)
233;87;(24.071318051836254,)
233;88;(22.883053784278637,)
233;89;(20.69971565403234,)
233;90;(23.95609885373785,)
233;91;(13.201280922474362,)
233;92;(24.071318051836254,)
233;93;(22.713446299489945,)
233;94;(19.309098750004598,)
233;95;(24.071318051836254,)
233;96;(24.071318051836254,)
233;97;(23.49947970893254,)
233;98;(22.375680254373755,)
233;99;(23.531115394274273,)
233;100;(22.39382889015885,)
233;101;(24.071318051836254,)
233;102;(10.410561745003273,)
233;103;(24.071318051836254,)
233;104;(24.071318051836254,)
233;105;(24.071318051836254,)
233;106;(24.003711082170025,)
233;107;(24.071318051836254,)
233;108;(22.85001191566516,)
233;109;(18.77921524183646,)
233;110;(23.9921994395595,)
233;111;(23.906716925724844,)
233;112;(23.757897973938842,)
233;113;(23.32399364714686,)
233;114;(24.071318051836254,)
233;115;(23.240790241536473,)
233;116;(23.408583630752084,)
233;117;(24.071318051836254,)
233;118;(20.776646781495124,)
233;119;(24.071318051836254,)
234;0;(22.528754132425284,)
234;1;(23.82497697646599,)
234;2;(23.52790127122403,)
234;3;(19.643692915712734,)
234;4;(23.590074618122223,)
234;5;(22.40873467673746,)
234;6;(23.624071511458325,)
234;7;(23.600456316600074,)
234;8;(24.071318051836254,)
234;9;(24.071318051836254,)
234;10;(23.970041021132303,)
234;11;(24.071318051836254,)
234;12;(24.071318051836254,)
234;13;(23.678631798711127,)
234;14;(24.071318051836254,)
234;15;(24.071318051836254,)
234;16;(23.517397678765935,)
234;17;(23.75723548365993,)
234;18;(24.071318051836254,)
234;19;(23.731219136626933,)
234;20;(24.071318051836254,)
234;21;(20.372665713359233,)
234;22;(24.022626089498523,)
234;23;(24.071318051836254,)
234;24;(24.071318051836254,)
234;25;(24.071318051836254,)
234;26;(24.071318051836254,)
234;27;(23.903198444607828,)
234;28;(23.44174250839172,)
234;29;(23.522766020362923,)
234;30;(24.023347809711417,)
234;31;(20.66907507376876,)
234;32;(24.071318051836254,)
234;33;(14.059267779284408,)
234;34;(23.369335911299686,)
