generation;index;fitness
389;18;(76.78488607952062,)
389;19;(97.1994272731598,)
389;20;(61.234932478062575,)
389;21;(86.56399298421162,)
389;22;(97.1994272731598,)
389;23;(92.98679160701988,)
389;24;(97.1994272731598,)
389;25;(68.37795003253738,)
389;26;(42.18638340613923,)
389;27;(97.01988303541407,)
389;28;(85.26303348335867,)
389;29;(80.35658203028437,)
389;30;(97.1569853240466,)
389;31;(43.75607392702361,)
389;32;(91.61627247283444,)
389;33;(97.1994272731598,)
389;34;(74.39351224570119,)
389;35;(96.668661564124,)
389;36;(97.1994272731598,)
389;37;(97.1994272731598,)
389;38;(32.928161206237746,)
389;39;(31.403447559930974,)
389;40;(97.1994272731598,)
389;41;(2.3256123048478354,)
389;42;(82.89957962477679,)
389;43;(96.21796079792185,)
389;44;(97.10283076845181,)
389;45;(11.46509457329236,)
389;46;(97.1994272731598,)
389;47;(83.6055464074155,)
389;48;(94.77453547520588,)
389;49;(97.1994272731598,)
389;50;(97.1994272731598,)
389;51;(96.93428521121398,)
389;52;(97.1994272731598,)
389;53;(86.1140591569359,)
389;54;(97.1994272731598,)
389;55;(97.1619846899807,)
389;56;(96.19723696388616,)
389;57;(54.988051405654396,)
389;58;(57.855284916252785,)
389;59;(79.33723478647731,)
389;60;(97.1994272731598,)
389;61;(95.8587942276416,)
389;62;(96.50929307882348,)
389;63;(97.1994272731598,)
389;64;(97.1994272731598,)
389;65;(97.1994272731598,)
389;66;(20.829063340684304,)
389;67;(97.1994272731598,)
389;68;(89.43093202509324,)
389;69;(97.1994272731598,)
389;70;(55.17419451304139,)
389;71;(97.00068745360741,)
389;72;(64.27744626560157,)
389;73;(97.02513835843021,)
389;74;(42.902530690482784,)
389;75;(75.30572265380798,)
389;76;(97.1994272731598,)
389;77;(80.00036239107189,)
389;78;(45.60445924835471,)
389;79;(61.13444389852283,)
389;80;(63.37939622222852,)
389;81;(48.89480457411834,)
389;82;(84.61825486104966,)
389;83;(97.15606770516662,)
389;84;(85.03524713610345,)
389;85;(97.1994272731598,)
389;86;(49.89968489127374,)
389;87;(69.82369125238101,)
389;88;(95.02733425440027,)
389;89;(72.44510896692172,)
389;90;(69.10982170844561,)
389;91;(37.40278201952573,)
389;92;(53.25516843780645,)
389;93;(97.1994272731598,)
389;94;(27.679919643603192,)
389;95;(90.74046888956192,)
389;96;(56.02961374362791,)
389;97;(24.36503684964454,)
389;98;(97.1994272731598,)
389;99;(57.384755908524504,)
389;100;(93.84560243844423,)
389;101;(89.11415838885554,)
389;102;(96.7895930210933,)
389;103;(68.00931112456334,)
389;104;(30.817678162699387,)
389;105;(97.1994272731598,)
389;106;(96.99527731545108,)
389;107;(16.747888754416596,)
389;108;(91.94128828834071,)
389;109;(43.94057634592646,)
389;110;(77.31596870789173,)
389;111;(77.03871714159116,)
389;112;(81.84439682280268,)
389;113;(97.1994272731598,)
389;114;(97.1994272731598,)
389;115;(97.1994272731598,)
389;116;(97.1994272731598,)
389;117;(97.1994272731598,)
389;118;(97.1994272731598,)
389;119;(94.03324630845157,)
390;0;(95.90928902615921,)
390;1;(97.1994272731598,)
390;2;(97.1994272731598,)
390;3;(97.1994272731598,)
390;4;(97.1994272731598,)
390;5;(95.83846498179125,)
390;6;(89.3097115743289,)
390;7;(94.69505537623765,)
390;8;(96.03079358904166,)
390;9;(92.90097136367609,)
390;10;(86.69070173770913,)
390;11;(32.32107272775473,)
390;12;(97.1994272731598,)
390;13;(27.69645723002722,)
390;14;(65.02688273960112,)
390;15;(74.27780188321165,)
390;16;(83.2990461976404,)
390;17;(87.95368981017015,)
390;18;(97.06527626705918,)
390;19;(97.1994272731598,)
390;20;(97.1994272731598,)
390;21;(71.77014393241186,)
390;22;(97.1994272731598,)
390;23;(97.1994272731598,)
390;24;(97.1994272731598,)
390;25;(97.1994272731598,)
390;26;(68.60493897831833,)
390;27;(97.1994272731598,)
390;28;(91.48381286369163,)
390;29;(56.28734368715367,)
390;30;(97.1994272731598,)
390;31;(96.84137815846805,)
390;32;(97.1994272731598,)
390;33;(39.96368949808853,)
390;34;(94.44449129818851,)
390;35;(52.96323975304084,)
390;36;(97.1994272731598,)
390;37;(13.000609123752344,)
390;38;(97.1994272731598,)
390;39;(88.62232141564584,)
390;40;(96.72160492517335,)
390;41;(57.29965035058828,)
390;42;(94.12709063788719,)
390;43;(13.465348055822453,)
390;44;(94.84065405762294,)
390;45;(84.96014923786325,)
390;46;(97.1994272731598,)
390;47;(94.97097540954807,)
390;48;(97.1994272731598,)
390;49;(94.61482521674635,)
390;50;(80.14923316008498,)
390;51;(64.26822583267136,)
390;52;(96.92990620322018,)
390;53;(37.394144958542654,)
390;54;(84.88469017016548,)
390;55;(91.49560623323649,)
390;56;(97.1994272731598,)
390;57;(3.535452418297682,)
390;58;(97.19024365876211,)
390;59;(88.8846863799025,)
390;60;(77.45873718189385,)
390;61;(97.1994272731598,)
390;62;(89.5947679991106,)
390;63;(97.1994272731598,)
390;64;(97.1994272731598,)
390;65;(97.1994272731598,)
390;66;(97.1994272731598,)
390;67;(53.26122628459444,)
390;68;(97.1994272731598,)
390;69;(22.92244335304519,)
390;70;(9.654985296983288,)
390;71;(91.21781114843068,)
390;72;(95.05232370407631,)
390;73;(97.1994272731598,)
390;74;(97.13505629917083,)
390;75;(97.1994272731598,)
390;76;(85.25237343272477,)
390;77;(59.38926635866186,)
390;78;(91.58331779828399,)
390;79;(44.7317375076964,)
390;80;(91.38632225847297,)
390;81;(78.25870058538385,)
390;82;(95.80863577071001,)
390;83;(97.09866890301802,)
390;84;(78.134106306731,)
390;85;(50.54020323354528,)
390;86;(78.03996606389249,)
390;87;(97.1994272731598,)
390;88;(96.9664211502183,)
390;89;(46.29169181789211,)
390;90;(95.38531753998708,)
390;91;(92.81353426144034,)
390;92;(97.1994272731598,)
390;93;(97.1994272731598,)
390;94;(55.11722643315498,)
390;95;(76.44583472620975,)
390;96;(78.03922487309949,)
390;97;(76.77228011777265,)
390;98;(95.92196376430051,)
390;99;(97.1994272731598,)
390;100;(89.62474358367508,)
390;101;(76.57438364142368,)
390;102;(97.1994272731598,)
390;103;(70.48673067000124,)
390;104;(96.75521932752775,)
390;105;(94.79776389647772,)
390;106;(53.979425685958,)
390;107;(85.11665440090862,)
390;108;(97.1994272731598,)
390;109;(37.98911524154941,)
390;110;(97.1994272731598,)
390;111;(94.66131494367606,)
390;112;(83.44220814093667,)
390;113;(44.92017720632457,)
390;114;(95.28104034695804,)
390;115;(97.1994272731598,)
390;116;(78.50044247433674,)
390;117;(55.67879008017479,)
390;118;(95.9487349939938,)
390;119;(82.86763535080945,)
391;0;(83.3414154683412,)
391;1;(16.86032337136249,)
391;2;(96.8583644458609,)
391;3;(97.1994272731598,)
391;4;(97.1994272731598,)
391;5;(97.1994272731598,)
391;6;(96.47332498179976,)
391;7;(97.1994272731598,)
391;8;(97.14670304400045,)
391;9;(97.17228301044408,)
391;10;(61.29455549844293,)
391;11;(56.80825680379704,)
391;12;(97.1994272731598,)
391;13;(97.1994272731598,)
391;14;(78.21754768837309,)
391;15;(97.1994272731598,)
391;16;(82.83185382277964,)
391;17;(78.55397827219738,)
391;18;(97.1994272731598,)
391;19;(61.49032590217259,)
391;20;(91.64632300778395,)
391;21;(91.8036128562544,)
391;22;(97.11242825903697,)
391;23;(8.748298516405415,)
391;24;(55.87988556092129,)
391;25;(97.11961157005143,)
391;26;(84.80706189489129,)
391;27;(48.1453025882853,)
391;28;(97.1994272731598,)
391;29;(91.27431542721354,)
391;30;(97.1994272731598,)
391;31;(52.72748000735656,)
391;32;(97.1994272731598,)
391;33;(97.1994272731598,)
391;34;(96.31638593480189,)
391;35;(88.95329839184748,)
391;36;(96.01073219752323,)
391;37;(94.605474896321,)
391;38;(93.76746403738845,)
391;39;(96.62057562835192,)
391;40;(92.10026236012287,)
391;41;(45.6691853588466,)
391;42;(97.14790340096364,)
391;43;(79.4111537109991,)
391;44;(29.495783962129114,)
391;45;(97.12916958042369,)
391;46;(97.1994272731598,)
391;47;(95.24343205250807,)
391;48;(95.7870339584063,)
391;49;(57.92351545449596,)
391;50;(51.914723403193655,)
391;51;(97.1994272731598,)
391;52;(74.20238164168497,)
391;53;(97.1994272731598,)
391;54;(96.43910064218596,)
391;55;(81.6028339307767,)
391;56;(97.1994272731598,)
391;57;(82.80892405037521,)
391;58;(97.12369941161599,)
391;59;(97.1994272731598,)
391;60;(92.26374017781632,)
391;61;(97.04853343772214,)
391;62;(97.1994272731598,)
391;63;(97.15121788511033,)
391;64;(97.1994272731598,)
391;65;(97.1994272731598,)
391;66;(53.673889244243604,)
391;67;(66.55759818252042,)
391;68;(96.45888283837571,)
391;69;(97.1994272731598,)
391;70;(96.55541448151143,)
391;71;(93.53586643018193,)
391;72;(97.1994272731598,)
391;73;(97.1994272731598,)
391;74;(86.66663590759707,)
391;75;(48.79093737215485,)
391;76;(97.1994272731598,)
391;77;(97.1994272731598,)
391;78;(79.74237358896679,)
391;79;(94.57116431933552,)
391;80;(94.15475955522044,)
391;81;(35.05623796281998,)
391;82;(33.0075781275157,)
391;83;(97.1994272731598,)
391;84;(97.1994272731598,)
391;85;(97.15373541752457,)
391;86;(94.9658372784254,)
391;87;(97.1994272731598,)
391;88;(97.1994272731598,)
391;89;(71.96969006245638,)
391;90;(97.1994272731598,)
391;91;(64.00076021104923,)
391;92;(58.87653301843884,)
391;93;(97.1994272731598,)
391;94;(97.1994272731598,)
391;95;(97.1994272731598,)
391;96;(54.14816369242909,)
391;97;(58.62856202909018,)
391;98;(53.776363928067155,)
391;99;(97.07054741281931,)
391;100;(88.9508423619331,)
391;101;(96.29667361419772,)
391;102;(97.1994272731598,)
391;103;(97.1994272731598,)
391;104;(84.19604599681124,)
391;105;(55.38156503632572,)
391;106;(23.298210551446598,)
391;107;(79.17756361748978,)
391;108;(52.99929743383736,)
391;109;(95.35364886127839,)
391;110;(56.85198341503719,)
391;111;(33.7181646817554,)
391;112;(97.1994272731598,)
391;113;(80.42635725718681,)
391;114;(93.6935985308106,)
391;115;(92.14439575570069,)
391;116;(97.1994272731598,)
391;117;(95.80048795979792,)
391;118;(95.98632445642839,)
391;119;(72.7341706039447,)
392;0;(25.89764156408572,)
392;1;(92.33792248339454,)
392;2;(97.1994272731598,)
392;3;(97.1994272731598,)
392;4;(97.1994272731598,)
392;5;(53.11072540771221,)
392;6;(97.1994272731598,)
392;7;(93.75201758889,)
392;8;(73.90232089170846,)
392;9;(97.18313829767285,)
392;10;(97.1994272731598,)
392;11;(84.01589809241308,)
392;12;(97.1994272731598,)
392;13;(82.4313339030718,)
392;14;(71.95088628092842,)
392;15;(57.97368618003277,)
392;16;(61.922420563838344,)
392;17;(74.31116431182897,)
392;18;(97.1994272731598,)
392;19;(86.12039832275347,)
392;20;(97.1994272731598,)
392;21;(97.1994272731598,)
392;22;(28.00786475006489,)
392;23;(50.04001933706053,)
392;24;(89.38179183705383,)
392;25;(91.74990259645384,)
392;26;(76.20132680521309,)
392;27;(43.10612079260264,)
392;28;(75.12099543369709,)
392;29;(97.1994272731598,)
392;30;(2.823223199014498,)
392;31;(81.92100857644829,)
392;32;(97.1994272731598,)
392;33;(97.10233844891842,)
392;34;(92.35134715468084,)
392;35;(50.649383475580265,)
392;36;(95.21855064835685,)
392;37;(67.43453259315238,)
392;38;(81.07855589062812,)
392;39;(87.5446482892145,)
392;40;(97.1994272731598,)
392;41;(97.1994272731598,)
392;42;(84.04532679964552,)
392;43;(73.17314737863822,)
392;44;(33.864505826549106,)
392;45;(63.53060293031288,)
392;46;(97.1994272731598,)
392;47;(30.040987315651087,)
392;48;(22.902128424125547,)
392;49;(97.1994272731598,)
392;50;(97.1994272731598,)
392;51;(95.69049241830783,)
392;52;(62.81335912676069,)
392;53;(97.1994272731598,)
392;54;(87.22764938197801,)
392;55;(91.79199368397008,)
392;56;(40.42251388222576,)
392;57;(96.49437146512861,)
392;58;(97.1994272731598,)
392;59;(89.04158352840405,)
392;60;(97.1994272731598,)
392;61;(50.244355768118155,)
392;62;(89.02120830980348,)
392;63;(95.19130705443534,)
392;64;(55.20852109158788,)
392;65;(90.62723170983496,)
392;66;(97.1994272731598,)
392;67;(97.1994272731598,)
392;68;(97.1994272731598,)
392;69;(87.53238528274841,)
392;70;(95.58880076444609,)
392;71;(97.1994272731598,)
392;72;(86.40010786719225,)
392;73;(27.314751579754446,)
392;74;(97.1994272731598,)
392;75;(97.1994272731598,)
392;76;(97.1994272731598,)
392;77;(87.06183243852303,)
392;78;(97.1994272731598,)
392;79;(65.72192788742467,)
392;80;(96.44083529333435,)
392;81;(50.76238563034744,)
392;82;(94.71258513805725,)
392;83;(97.1994272731598,)
392;84;(97.1994272731598,)
392;85;(96.43218264361317,)
392;86;(32.454877570924054,)
392;87;(94.40744995765421,)
392;88;(65.11960521867258,)
392;89;(46.42660259919983,)
392;90;(49.421173844907216,)
392;91;(88.76663959207636,)
392;92;(96.81564980211876,)
392;93;(97.1994272731598,)
392;94;(88.32270713903813,)
392;95;(88.6052161904708,)
392;96;(62.53404395663736,)
392;97;(94.92697380668812,)
392;98;(97.1994272731598,)
392;99;(61.562410761215766,)
392;100;(97.1994272731598,)
392;101;(79.3754659891955,)
392;102;(97.1994272731598,)
392;103;(96.17011685677555,)
392;104;(96.6558060826961,)
392;105;(96.53994012100745,)
392;106;(83.92829377216518,)
392;107;(86.28360823087624,)
392;108;(93.25202520628143,)
392;109;(97.1994272731598,)
392;110;(92.10792724495518,)
392;111;(77.15794214930372,)
392;112;(92.80226594927748,)
392;113;(96.98399306842819,)
392;114;(97.1994272731598,)
392;115;(59.82990292072469,)
392;116;(97.1994272731598,)
392;117;(68.58116021823972,)
392;118;(97.1994272731598,)
392;119;(58.05783304644529,)
393;0;(97.1994272731598,)
393;1;(54.26436110225918,)
393;2;(88.16752210670143,)
393;3;(95.40407273451514,)
393;4;(57.60679056761246,)
393;5;(97.1994272731598,)
393;6;(97.1994272731598,)
393;7;(97.18870431409724,)
393;8;(96.07003932084113,)
393;9;(94.38909710309865,)
393;10;(46.527910980737005,)
393;11;(97.1994272731598,)
393;12;(68.21495927411095,)
393;13;(97.04084701183668,)
393;14;(91.33563462297462,)
393;15;(97.1994272731598,)
393;16;(97.01265505502504,)
393;17;(95.81898779969913,)
393;18;(97.1994272731598,)
393;19;(43.94685099015054,)
393;20;(55.44455026966554,)
393;21;(67.8631968113578,)
393;22;(5.089824430297946,)
393;23;(27.287280049673868,)
393;24;(87.94224557136391,)
393;25;(94.0684773882778,)
393;26;(96.25704225227756,)
393;27;(97.1994272731598,)
393;28;(74.91457585466281,)
393;29;(97.1994272731598,)
393;30;(57.313780372456094,)
393;31;(9.584660166742609,)
393;32;(19.589875764069824,)
393;33;(92.9529790933152,)
393;34;(97.1994272731598,)
393;35;(97.1994272731598,)
393;36;(97.1994272731598,)
393;37;(97.03869707237929,)
393;38;(74.27617151523964,)
393;39;(94.2711403539374,)
393;40;(97.1994272731598,)
393;41;(97.1994272731598,)
393;42;(97.1994272731598,)
393;43;(97.1994272731598,)
393;44;(95.19728539096681,)
393;45;(97.1994272731598,)
393;46;(53.08460671712147,)
393;47;(92.17163505163305,)
393;48;(88.16691563929746,)
393;49;(83.38102952218344,)
393;50;(42.45663283589411,)
393;51;(97.1994272731598,)
393;52;(65.32013592308309,)
393;53;(93.94800304137368,)
393;54;(97.1994272731598,)
393;55;(74.5097429036608,)
393;56;(93.18096312887388,)
393;57;(95.0975227897405,)
393;58;(51.88918423193819,)
393;59;(97.11262596612657,)
393;60;(66.96678461793182,)
393;61;(91.1012387388777,)
393;62;(96.40868539673859,)
393;63;(95.77725514165007,)
393;64;(80.58831303279555,)
393;65;(97.1994272731598,)
393;66;(95.49724016512137,)
393;67;(59.029431260432816,)
393;68;(97.1994272731598,)
393;69;(97.1994272731598,)
393;70;(97.1994272731598,)
393;71;(52.58135514297186,)
393;72;(82.11835165371164,)
393;73;(58.721078663819256,)
393;74;(66.22198072861777,)
393;75;(97.09400698002607,)
393;76;(97.1994272731598,)
393;77;(97.1340250052226,)
393;78;(97.1994272731598,)
393;79;(55.09978186639484,)
393;80;(92.90591447826978,)
393;81;(63.748048994614734,)
393;82;(93.46785348876608,)
393;83;(97.1994272731598,)
393;84;(81.83584058772753,)
393;85;(56.57111353638502,)
393;86;(77.58727792209042,)
393;87;(97.1994272731598,)
393;88;(97.1994272731598,)
393;89;(87.4465836283953,)
393;90;(97.1994272731598,)
393;91;(65.63100120378307,)
393;92;(97.1994272731598,)
393;93;(96.98708256565358,)
393;94;(97.1994272731598,)
393;95;(28.731542850723244,)
393;96;(87.89953867792313,)
393;97;(97.1994272731598,)
393;98;(97.1994272731598,)
393;99;(82.88286760615772,)
393;100;(97.1994272731598,)
393;101;(94.08542888602487,)
393;102;(69.46432282791372,)
393;103;(34.813340786942376,)
393;104;(97.1994272731598,)
393;105;(96.88195274215592,)
393;106;(0.553571902297989,)
393;107;(97.1994272731598,)
393;108;(86.86603808379968,)
393;109;(81.0112521176318,)
393;110;(97.19701856981958,)
393;111;(58.87817076215896,)
393;112;(96.1779180124554,)
393;113;(97.1994272731598,)
393;114;(97.1994272731598,)
393;115;(71.06784853863427,)
393;116;(43.65928738078996,)
393;117;(93.82374036694539,)
393;118;(97.1994272731598,)
393;119;(97.1994272731598,)
394;0;(55.25548904308227,)
394;1;(97.1994272731598,)
394;2;(97.1994272731598,)
394;3;(97.1994272731598,)
394;4;(97.1994272731598,)
394;5;(59.142932673995446,)
394;6;(97.1994272731598,)
394;7;(30.875394252212992,)
394;8;(91.26125986003818,)
394;9;(61.879270393639544,)
394;10;(97.1994272731598,)
394;11;(69.58599006303942,)
394;12;(77.4773529427163,)
394;13;(97.1994272731598,)
394;14;(63.01150328121371,)
394;15;(36.28548193245382,)
394;16;(96.45274504591275,)
394;17;(97.04708182457352,)
394;18;(97.1994272731598,)
394;19;(79.23881316857717,)
394;20;(75.35753971592115,)
394;21;(97.1994272731598,)
394;22;(97.1994272731598,)
394;23;(97.1994272731598,)
394;24;(95.29958165532918,)
394;25;(93.92865305110372,)
394;26;(92.93359239678378,)
394;27;(79.56075897057362,)
394;28;(92.5957229347704,)
394;29;(96.30082703223987,)
394;30;(97.1994272731598,)
394;31;(88.78787589168442,)
394;32;(82.05969209629136,)
394;33;(42.10402899078149,)
394;34;(87.64418638467244,)
394;35;(93.63205723847271,)
394;36;(97.10268495115956,)
394;37;(97.1994272731598,)
394;38;(85.18338004024356,)
394;39;(91.23008764379253,)
394;40;(78.23175377357492,)
394;41;(94.41462170000167,)
394;42;(95.2223908724444,)
394;43;(93.15692336272843,)
394;44;(97.00947210401658,)
394;45;(95.98182368064877,)
394;46;(93.76769696624575,)
394;47;(97.1994272731598,)
394;48;(97.00434222583247,)
394;49;(97.1994272731598,)
394;50;(97.1994272731598,)
394;51;(96.81878345809798,)
394;52;(96.77379261518723,)
394;53;(97.12879475389589,)
394;54;(68.38789852481035,)
394;55;(95.02999905233358,)
394;56;(65.93104235010989,)
394;57;(60.51953321457926,)
394;58;(77.03481776806099,)
394;59;(97.1994272731598,)
394;60;(27.920881743596954,)
394;61;(97.1994272731598,)
394;62;(97.1994272731598,)
394;63;(20.29056801812123,)
394;64;(25.514119582059568,)
394;65;(60.391819794912955,)
394;66;(96.24799786307187,)
394;67;(88.62288525104643,)
394;68;(94.09049909870205,)
394;69;(97.1994272731598,)
394;70;(96.38468617274648,)
394;71;(97.1994272731598,)
394;72;(89.86254452460972,)
394;73;(62.8392560485445,)
394;74;(97.1994272731598,)
394;75;(91.04572505398534,)
394;76;(97.02109448909185,)
394;77;(91.77778669041726,)
394;78;(84.34862515091821,)
394;79;(16.355644282878714,)
394;80;(60.751336702581256,)
394;81;(89.88490996694912,)
394;82;(52.6299441536823,)
394;83;(97.1994272731598,)
394;84;(8.70982915467173,)
394;85;(97.1994272731598,)
394;86;(85.83760424064845,)
394;87;(93.44879259080491,)
394;88;(52.93428853985427,)
394;89;(97.019902708996,)
394;90;(44.90219549590857,)
394;91;(97.1994272731598,)
394;92;(97.1994272731598,)
394;93;(97.1994272731598,)
394;94;(97.1994272731598,)
394;95;(77.8167009191015,)
394;96;(95.3563249277398,)
394;97;(97.1994272731598,)
394;98;(90.3556687497573,)
394;99;(76.9498517677444,)
394;100;(32.10392361137005,)
394;101;(84.33012315191006,)
394;102;(87.83540819301322,)
394;103;(97.1994272731598,)
394;104;(96.70727600201306,)
394;105;(78.09348540893183,)
394;106;(79.98734137826075,)
394;107;(16.098663364227033,)
394;108;(97.1994272731598,)
394;109;(97.1994272731598,)
394;110;(40.844094386631,)
394;111;(97.1994272731598,)
394;112;(41.82807230771931,)
394;113;(96.52010712209628,)
394;114;(97.1994272731598,)
394;115;(78.72220239412752,)
394;116;(78.05806888063034,)
394;117;(42.823997896506455,)
394;118;(97.1994272731598,)
394;119;(97.1994272731598,)
395;0;(78.2482704042826,)
395;1;(82.42299726174605,)
395;2;(71.75889407287714,)
395;3;(97.1994272731598,)
395;4;(93.26549455948557,)
395;5;(26.976620597925486,)
395;6;(45.93027661890953,)
395;7;(97.1994272731598,)
395;8;(72.74639173264697,)
395;9;(83.5772234091141,)
395;10;(81.89964366737844,)
395;11;(97.1994272731598,)
395;12;(97.12458711011665,)
395;13;(55.75616368275665,)
395;14;(84.58514925494143,)
395;15;(72.12818496464843,)
395;16;(61.50938696934844,)
395;17;(81.72677442891576,)
395;18;(96.1902155365365,)
395;19;(97.1994272731598,)
395;20;(97.1994272731598,)
395;21;(88.58158389317018,)
395;22;(92.41108643240258,)
395;23;(97.1994272731598,)
395;24;(97.1994272731598,)
395;25;(3.6366243148292305,)
395;26;(82.16762570195577,)
395;27;(97.1994272731598,)
395;28;(89.9179316348611,)
395;29;(93.75160877634816,)
395;30;(97.14345328623423,)
395;31;(96.9896662655843,)
395;32;(57.64879474216702,)
395;33;(97.1994272731598,)
395;34;(59.065329625966356,)
395;35;(97.1994272731598,)
395;36;(97.1994272731598,)
395;37;(94.02222144729578,)
395;38;(97.1994272731598,)
395;39;(20.72114392157645,)
395;40;(96.63555194326162,)
395;41;(90.39807776024325,)
395;42;(89.19729618311902,)
395;43;(94.13906340644358,)
395;44;(96.93182516084246,)
395;45;(52.36365509306652,)
395;46;(51.6713689342328,)
395;47;(97.1994272731598,)
395;48;(92.74462116171424,)
395;49;(96.19030658543437,)
395;50;(96.37094599477666,)
395;51;(97.1994272731598,)
395;52;(97.1994272731598,)
395;53;(97.1994272731598,)
395;54;(56.65419747694735,)
395;55;(57.49845575377605,)
395;56;(97.1994272731598,)
395;57;(96.76991930781737,)
395;58;(97.1994272731598,)
395;59;(88.18297951988336,)
395;60;(96.07137131732189,)
395;61;(93.91907486639606,)
395;62;(97.1994272731598,)
395;63;(97.1994272731598,)
395;64;(73.85120865048776,)
395;65;(97.1994272731598,)
395;66;(82.13409090124419,)
395;67;(70.87981767937589,)
395;68;(88.66586369631001,)
395;69;(96.11063838054116,)
395;70;(97.1994272731598,)
395;71;(97.1994272731598,)
395;72;(97.1994272731598,)
395;73;(97.1994272731598,)
395;74;(90.90130964541396,)
395;75;(97.1994272731598,)
395;76;(95.32779806398757,)
395;77;(44.510622459200505,)
395;78;(97.1994272731598,)
395;79;(96.32102955702078,)
395;80;(11.576186074361274,)
395;81;(85.77721838542654,)
395;82;(93.67074611011451,)
395;83;(83.33645579551693,)
395;84;(97.1994272731598,)
395;85;(97.1994272731598,)
395;86;(97.1994272731598,)
395;87;(17.858972056322227,)
395;88;(97.1994272731598,)
395;89;(95.52995067339783,)
395;90;(53.01734831638133,)
395;91;(27.84082402191676,)
395;92;(97.1994272731598,)
395;93;(97.15426928955128,)
395;94;(97.07295856031034,)
395;95;(35.284602461246344,)
395;96;(85.79875756245303,)
395;97;(97.17712226329925,)
395;98;(31.72614041514395,)
395;99;(92.18208807826677,)
395;100;(79.68686587527361,)
395;101;(83.14084933665723,)
395;102;(63.688696788797174,)
395;103;(97.1994272731598,)
395;104;(53.852295294956974,)
395;105;(89.47430116382186,)
395;106;(97.1994272731598,)
395;107;(54.094387390625975,)
395;108;(67.9731458594565,)
395;109;(39.57124420957021,)
395;110;(63.381748864515444,)
395;111;(34.76135761892775,)
395;112;(97.1994272731598,)
395;113;(49.529396988976934,)
395;114;(97.1994272731598,)
395;115;(91.49493113697173,)
395;116;(97.1994272731598,)
395;117;(77.99227564508887,)
395;118;(97.08639053873424,)
395;119;(93.19659969934189,)
396;0;(97.11198725840975,)
396;1;(79.6257567553374,)
396;2;(76.00455791397701,)
396;3;(52.200559753425466,)
396;4;(94.91241912157275,)
396;5;(75.6627243503232,)
396;6;(31.61744531430072,)
396;7;(84.68705097391899,)
396;8;(95.35408487859742,)
396;9;(26.30911273229816,)
396;10;(80.91778801405988,)
396;11;(97.1994272731598,)
396;12;(78.3831275615164,)
396;13;(97.1994272731598,)
396;14;(95.82271897167386,)
396;15;(49.301708833588975,)
396;16;(86.28082386411455,)
396;17;(97.1994272731598,)
396;18;(66.9052107442105,)
396;19;(42.894769785832494,)
396;20;(95.9542612192279,)
396;21;(77.84931773511418,)
396;22;(97.1994272731598,)
396;23;(96.94036847377161,)
396;24;(96.57506156799634,)
396;25;(97.1994272731598,)
396;26;(84.64382332951784,)
396;27;(75.93730699490638,)
396;28;(26.448927895132854,)
396;29;(96.03939663426291,)
396;30;(54.698546588261536,)
396;31;(97.1994272731598,)
396;32;(97.1994272731598,)
396;33;(97.1994272731598,)
396;34;(9.69439928097499,)
396;35;(97.1994272731598,)
396;36;(82.2468862727952,)
396;37;(65.58479281108885,)
396;38;(97.1994272731598,)
396;39;(97.1994272731598,)
396;40;(87.27753034502476,)
396;41;(95.91710515394773,)
396;42;(89.19982457615362,)
396;43;(62.604717274781116,)
396;44;(97.1994272731598,)
396;45;(66.13825425863317,)
396;46;(38.88951670783129,)
396;47;(97.1994272731598,)
396;48;(97.1994272731598,)
396;49;(97.1994272731598,)
396;50;(97.1994272731598,)
396;51;(96.98642033054546,)
396;52;(97.1994272731598,)
396;53;(61.59017860354249,)
396;54;(12.866399016667744,)
396;55;(42.11529262048066,)
396;56;(13.754449907536895,)
396;57;(76.47005363680846,)
396;58;(85.89854639949816,)
396;59;(53.22033513227318,)
396;60;(55.414383136932415,)
396;61;(97.1312528015931,)
396;62;(91.28833171926566,)
396;63;(97.1994272731598,)
396;64;(97.1994272731598,)
396;65;(95.29626736664524,)
396;66;(97.1994272731598,)
396;67;(97.1994272731598,)
396;68;(28.3895748037323,)
396;69;(97.17612931568895,)
396;70;(95.18180337191747,)
396;71;(96.96325934798057,)
396;72;(93.83861751103859,)
396;73;(89.11278272463069,)
396;74;(97.1994272731598,)
396;75;(97.1994272731598,)
396;76;(37.98443146778423,)
396;77;(97.1994272731598,)
396;78;(97.1994272731598,)
396;79;(27.373972362645873,)
396;80;(21.5781627022316,)
396;81;(97.1994272731598,)
396;82;(94.64923363269905,)
396;83;(97.1994272731598,)
396;84;(39.442872203542564,)
396;85;(96.40206762871452,)
396;86;(82.39983355864466,)
396;87;(97.1994272731598,)
396;88;(32.712392497423565,)
396;89;(93.43169568018138,)
396;90;(97.12492314268032,)
396;91;(79.97433885882653,)
396;92;(45.47553498642251,)
396;93;(53.0341727864974,)
396;94;(62.72957722612964,)
396;95;(19.483101471216496,)
396;96;(97.1994272731598,)
396;97;(8.669328689989499,)
396;98;(97.1994272731598,)
396;99;(69.22756530446102,)
396;100;(97.1994272731598,)
396;101;(97.1994272731598,)
396;102;(88.31737208601261,)
396;103;(94.7790446686028,)
396;104;(21.1424653624736,)
396;105;(84.94798051532959,)
396;106;(78.6414801773699,)
396;107;(54.90645701054985,)
396;108;(18.34923950285569,)
396;109;(96.99374067568958,)
396;110;(97.00265781089512,)
