generation;index;fitness
235;69;(23.17787498640215,)
235;70;(12.072460275635992,)
235;71;(21.966527401597002,)
235;72;(20.313341670017447,)
235;73;(22.992375831895405,)
235;74;(23.02556366169855,)
235;75;(23.127612535644865,)
235;76;(22.20934183972303,)
235;77;(23.048635934063093,)
235;78;(11.668626997937272,)
235;79;(10.70919446816124,)
235;80;(10.945958111424137,)
235;81;(20.60351800366624,)
235;82;(19.771723841703878,)
235;83;(20.080352832156894,)
235;84;(10.953754047622832,)
235;85;(23.177874671051377,)
235;86;(21.966703955521037,)
235;87;(20.883497648222047,)
235;88;(17.060387461184572,)
235;89;(23.17787464884701,)
235;90;(21.911875281490637,)
235;91;(23.054375036887503,)
235;92;(23.04571353847489,)
235;93;(23.177874858338036,)
235;94;(22.942518451208805,)
235;95;(9.016539182806772,)
235;96;(13.032484175175044,)
235;97;(23.17787464867409,)
235;98;(23.140865781106655,)
235;99;(23.11041876746218,)
235;100;(19.099077720354934,)
235;101;(15.59187778406493,)
235;102;(22.9842640941215,)
235;103;(23.177874755764684,)
235;104;(23.177874670612148,)
235;105;(23.177874860019628,)
235;106;(22.961658947109605,)
235;107;(21.580049538527728,)
235;108;(10.854257138007522,)
235;109;(22.439461171861417,)
235;110;(23.17787467103389,)
235;111;(23.121563743888913,)
235;112;(22.687636223812163,)
235;113;(9.612314252958827,)
235;114;(23.177874779842774,)
235;115;(22.96993474740124,)
235;116;(23.177874820212978,)
235;117;(23.11931573450154,)
235;118;(21.034389451721,)
235;119;(23.177875038559286,)
236;0;(19.723461507212477,)
236;1;(23.046260457244742,)
236;2;(20.85905509480499,)
236;3;(23.177874757829578,)
236;4;(23.053453905164744,)
236;5;(22.768776832672415,)
236;6;(21.321445213590934,)
236;7;(21.526381494551632,)
236;8;(23.1778749924032,)
236;9;(23.177874908393257,)
236;10;(23.177875038559286,)
236;11;(23.118094044495948,)
236;12;(12.193378346076061,)
236;13;(16.798013606090002,)
236;14;(23.128017110246276,)
236;15;(23.04718898489465,)
236;16;(21.844148649189044,)
236;17;(23.177874819896104,)
236;18;(22.942493167678734,)
236;19;(23.177874914401343,)
236;20;(23.17787498300447,)
236;21;(22.75334280078855,)
236;22;(19.993214007512616,)
236;23;(8.701240055020445,)
236;24;(19.035416686074715,)
236;25;(23.160867383361452,)
236;26;(21.939401850930338,)
236;27;(23.17787486385139,)
236;28;(17.22425060627704,)
236;29;(22.769190662134214,)
236;30;(15.35458528002706,)
236;31;(20.025328212394776,)
236;32;(19.566804540637406,)
236;33;(13.158604866714859,)
236;34;(23.17787464867409,)
236;35;(23.177874670500003,)
236;36;(23.107287762972256,)
236;37;(23.17787486013176,)
236;38;(22.866301158005957,)
236;39;(23.117310526437073,)
236;40;(17.2174998399433,)
236;41;(22.956299865222483,)
236;42;(23.177874701922086,)
236;43;(9.107417151891017,)
236;44;(23.030108741143884,)
236;45;(23.177875038559286,)
236;46;(15.969079245019525,)
236;47;(23.177874670500003,)
236;48;(22.77446563642421,)
236;49;(21.15438218278286,)
236;50;(23.177874757785734,)
236;51;(19.944042687157513,)
236;52;(23.01631292369769,)
236;53;(20.591652168725,)
236;54;(8.838862485988397,)
236;55;(23.078699542005175,)
236;56;(23.177874663334293,)
236;57;(22.732400767782238,)
236;58;(23.112630780735525,)
236;59;(9.379612684866917,)
236;60;(23.17787470488956,)
236;61;(23.1778748262786,)
236;62;(22.863019498348088,)
236;63;(13.376176906692702,)
236;64;(22.38943193638118,)
236;65;(21.232442727173627,)
236;66;(16.87752613812569,)
236;67;(22.61329359798678,)
236;68;(22.44489636775429,)
236;69;(14.325718820685061,)
236;70;(23.137188954609623,)
236;71;(15.023870826358056,)
236;72;(23.163868090131363,)
236;73;(13.813051270668414,)
236;74;(23.17787498640215,)
236;75;(20.115884189842355,)
236;76;(17.306105484710493,)
236;77;(23.177874670500003,)
236;78;(7.487695977660927,)
236;79;(21.026472895288965,)
236;80;(23.17787498640215,)
236;81;(21.05195047349988,)
236;82;(20.437031143017208,)
236;83;(20.705155391781247,)
236;84;(23.17787486013176,)
236;85;(23.177874670500003,)
236;86;(23.125414677534835,)
236;87;(9.220975869202393,)
236;88;(21.529257300930592,)
236;89;(18.548749539542683,)
236;90;(23.08474426256969,)
236;91;(23.177874681252185,)
236;92;(23.05649951694072,)
236;93;(23.11904637658129,)
236;94;(20.821588774606063,)
236;95;(23.17787498640215,)
236;96;(22.77854248042746,)
236;97;(23.128221627433085,)
236;98;(22.990579622831916,)
236;99;(22.58918337917381,)
236;100;(21.570418633830062,)
236;101;(23.136474207248092,)
236;102;(12.616611656459051,)
236;103;(14.151319495085438,)
236;104;(23.021343326643038,)
236;105;(23.177874864271104,)
236;106;(23.066387279219917,)
236;107;(13.337611100920508,)
236;108;(23.17787486013176,)
236;109;(21.38011828119867,)
236;110;(21.846368872013645,)
236;111;(23.17787498640215,)
236;112;(13.663769893512603,)
236;113;(21.117421809527105,)
236;114;(23.177874985922298,)
236;115;(20.697709531237102,)
236;116;(23.177875037197836,)
236;117;(23.177874859700907,)
236;118;(21.11932337877132,)
236;119;(23.138392009639638,)
237;0;(23.17477316155442,)
237;1;(19.705312161152072,)
237;2;(22.030621270059164,)
237;3;(23.177875038559286,)
237;4;(22.765889100285378,)
237;5;(21.84101530434253,)
237;6;(19.913886142476883,)
237;7;(22.216730805648886,)
237;8;(23.065859879658973,)
237;9;(19.76789165480967,)
237;10;(23.177874861181806,)
237;11;(23.17787470543003,)
237;12;(23.131931348763217,)
237;13;(19.776765552657857,)
237;14;(23.1778746699932,)
237;15;(23.177875039065924,)
237;16;(22.461282116031562,)
237;17;(22.111779007853137,)
237;18;(23.17787498640215,)
237;19;(23.177874858830904,)
237;20;(13.284274394703882,)
237;21;(22.786510057229727,)
237;22;(23.177875038559286,)
237;23;(23.1225143195817,)
237;24;(22.70140839760096,)
237;25;(22.039248366001047,)
237;26;(19.321240648435964,)
237;27;(23.1778750361185,)
237;28;(18.446532286659004,)
237;29;(15.21306797325659,)
237;30;(23.17787498640215,)
237;31;(9.275875783181315,)
237;32;(23.177874980957682,)
237;33;(21.279697954687414,)
237;34;(20.37815539952863,)
237;35;(23.16633031109009,)
237;36;(23.177874670612148,)
237;37;(22.499746553647995,)
237;38;(22.21315833047155,)
237;39;(22.90259981279476,)
237;40;(21.271363380773842,)
237;41;(18.569703777502696,)
237;42;(23.17787486013176,)
237;43;(17.05534158159235,)
237;44;(23.17787486013176,)
237;45;(23.17787486013176,)
237;46;(16.383954749743854,)
237;47;(19.81116339665856,)
237;48;(23.177874859637058,)
237;49;(23.177874986896363,)
237;50;(23.17787498640215,)
237;51;(23.066832017074148,)
237;52;(22.94957786713123,)
237;53;(23.17787486013176,)
237;54;(14.70243471409551,)
237;55;(23.177875038559286,)
237;56;(23.17787498757815,)
237;57;(16.962263977890245,)
237;58;(6.050374254923519,)
237;59;(15.264465500445002,)
237;60;(22.431284315547835,)
237;61;(23.177875038559286,)
237;62;(18.672817470548473,)
237;63;(23.177875038536996,)
237;64;(22.985099801191986,)
237;65;(23.00552326300589,)
237;66;(23.177875083103594,)
237;67;(23.177874815575194,)
237;68;(23.15678123217053,)
237;69;(21.26781745735155,)
237;70;(22.979076698777995,)
237;71;(19.569418431695148,)
237;72;(22.90398995439846,)
237;73;(20.14909447056848,)
237;74;(22.29548649716174,)
237;75;(21.99251298670825,)
237;76;(22.65062285713978,)
237;77;(23.177874862667885,)
237;78;(23.177874980761118,)
237;79;(23.153689021493207,)
237;80;(10.465452482822034,)
237;81;(17.840656723500995,)
237;82;(23.177875038559286,)
237;83;(14.355442349030604,)
237;84;(22.99860212458178,)
237;85;(22.331477389174918,)
237;86;(19.926939710619358,)
237;87;(23.177874815043822,)
237;88;(22.626571104151882,)
237;89;(20.976099858633233,)
237;90;(15.816818055498025,)
237;91;(15.706868395154423,)
237;92;(23.17787498640215,)
237;93;(20.148443264268916,)
237;94;(14.003577977940138,)
237;95;(23.17787503855212,)
237;96;(23.177875000112934,)
237;97;(23.177874846403657,)
237;98;(23.15020352213058,)
237;99;(22.910069489535864,)
237;100;(13.63879589613885,)
237;101;(20.189340272662882,)
237;102;(23.177874984580445,)
237;103;(23.17787486195433,)
237;104;(20.990121345726784,)
237;105;(12.208818912875401,)
237;106;(16.488219556575167,)
237;107;(23.11559100473145,)
237;108;(22.762417590330124,)
237;109;(21.97171646031404,)
237;110;(21.015038389116665,)
237;111;(16.962710645405217,)
237;112;(23.17452313442749,)
237;113;(21.87402865644885,)
237;114;(7.852762317669862,)
237;115;(23.17787498640215,)
237;116;(23.17787470488956,)
237;117;(23.037542615517125,)
237;118;(20.87639439897963,)
237;119;(23.177875042457416,)
238;0;(8.624871821464257,)
238;1;(23.177874986896363,)
238;2;(23.177875083103594,)
238;3;(23.165237620786595,)
238;4;(21.676981748787668,)
238;5;(21.89690344946381,)
238;6;(23.17787503855212,)
238;7;(22.89482753095604,)
238;8;(23.177874980640592,)
238;9;(23.17787504482721,)
238;10;(23.15955944346338,)
238;11;(20.370552332013805,)
238;12;(12.868986175971218,)
238;13;(22.90977433522061,)
238;14;(23.177874980319633,)
238;15;(22.986824450085308,)
238;16;(23.177875083103594,)
238;17;(12.453236822835594,)
238;18;(23.17787498642728,)
238;19;(23.177874984555288,)
238;20;(19.270669613721896,)
238;21;(23.177875080087837,)
238;22;(23.17787498640215,)
238;23;(6.401946859829685,)
238;24;(23.011503794124565,)
238;25;(15.60289039372822,)
238;26;(20.01032504144734,)
238;27;(21.82272740456061,)
238;28;(23.177875038559286,)
238;29;(22.996127507571078,)
238;30;(19.748684774473467,)
238;31;(14.491256545392481,)
238;32;(17.79810022949488,)
238;33;(22.991751127395457,)
238;34;(21.489391626312116,)
238;35;(23.17787486013176,)
238;36;(10.613736506797274,)
238;37;(19.680918226356987,)
238;38;(23.177875040885755,)
238;39;(15.792776407244517,)
238;40;(23.177875043899782,)
238;41;(22.684573547913757,)
238;42;(20.65503915626759,)
238;43;(22.837848484686937,)
238;44;(23.177874758421325,)
238;45;(22.961156834432998,)
238;46;(17.534964467153106,)
238;47;(23.17787498640215,)
238;48;(21.380990594495263,)
238;49;(23.177874861201815,)
238;50;(13.877609330134055,)
238;51;(22.88921685990386,)
238;52;(22.9547955366467,)
238;53;(23.177875035096918,)
238;54;(23.167644094654325,)
238;55;(20.328921104722372,)
238;56;(23.08931709765624,)
238;57;(22.896713020477385,)
238;58;(18.243042172340473,)
238;59;(23.085338808984226,)
238;60;(23.177874986877228,)
238;61;(23.177874986421266,)
238;62;(15.890307593869103,)
238;63;(13.578530254725239,)
238;64;(23.11808535252724,)
238;65;(23.177875039065924,)
238;66;(22.26830102801236,)
238;67;(23.177875038559286,)
238;68;(15.212626071645392,)
238;69;(23.177875038559286,)
238;70;(21.157498917188256,)
238;71;(23.125069009381242,)
238;72;(8.955265991670988,)
238;73;(18.33154208509144,)
238;74;(13.227584898193253,)
238;75;(15.499100321363693,)
238;76;(23.16744921442453,)
238;77;(23.177875038559286,)
238;78;(21.624481757658685,)
238;79;(20.702481970130414,)
238;80;(23.17787498640215,)
238;81;(15.070088995484047,)
238;82;(16.147120357357586,)
238;83;(23.165440250215422,)
238;84;(22.548883166760348,)
238;85;(9.633156792014844,)
238;86;(22.904659381805672,)
238;87;(23.17787498084615,)
238;88;(23.17787504930189,)
238;89;(23.177874979557362,)
238;90;(23.119398164125315,)
238;91;(23.16950961703961,)
238;92;(23.177875038559286,)
238;93;(23.112667951055805,)
238;94;(20.415000860844156,)
238;95;(21.370645175152355,)
238;96;(14.416621201130184,)
238;97;(23.177875037197836,)
238;98;(23.177874862765222,)
238;99;(15.59167912575914,)
238;100;(22.772433601534523,)
238;101;(22.41410420415445,)
238;102;(23.157500060350216,)
238;103;(23.124495560519932,)
238;104;(22.44719870837204,)
238;105;(23.177875048343004,)
238;106;(23.171212518472853,)
238;107;(22.050737790620843,)
238;108;(3.9262941073365187,)
238;109;(23.17787508309707,)
238;110;(23.17787508324646,)
238;111;(21.9911604743645,)
238;112;(21.669931723365735,)
238;113;(22.89675319433652,)
238;114;(22.101630339067256,)
238;115;(14.243118566233235,)
238;116;(23.177875038516177,)
238;117;(22.53525017350552,)
238;118;(23.17787498640215,)
238;119;(-1.8433486635398815,)
239;0;(23.177874986877228,)
239;1;(23.177875000112934,)
239;2;(22.947551537908318,)
239;3;(20.077880729832497,)
239;4;(19.573458320413444,)
239;5;(20.09888191401646,)
239;6;(19.413858081113396,)
239;7;(23.136566152849717,)
239;8;(23.170541085235733,)
239;9;(18.45013992041208,)
239;10;(22.01540137382102,)
239;11;(22.315655283503723,)
239;12;(9.697323375066656,)
239;13;(23.066356674595895,)
239;14;(23.177875082918675,)
239;15;(11.055751102957592,)
239;16;(21.030295503057637,)
239;17;(22.233568994683203,)
239;18;(22.496581707079294,)
239;19;(19.741238550787642,)
239;20;(23.177875038559286,)
239;21;(23.177875038559286,)
239;22;(22.667710532203856,)
239;23;(23.177875037197836,)
239;24;(23.17787504482721,)
239;25;(22.39042196167002,)
239;26;(23.076925048076532,)
239;27;(18.81337463983332,)
239;28;(23.131103407073816,)
239;29;(7.89465069596866,)
239;30;(16.404807473081313,)
239;31;(10.020882578607292,)
239;32;(22.315274970303122,)
239;33;(21.11631459934614,)
239;34;(21.37661999578462,)
239;35;(23.177875048343004,)
239;36;(23.177875083103594,)
239;37;(23.177875048343004,)
239;38;(22.760966892406408,)
239;39;(23.16590879935503,)
239;40;(-1.9584750181869062,)
239;41;(22.508117386112218,)
239;42;(8.29398698966602,)
239;43;(22.319232618982298,)
239;44;(22.18048373184105,)
239;45;(23.161845239402517,)
239;46;(23.177875083103594,)
239;47;(23.1196204230223,)
239;48;(12.08226516015979,)
239;49;(23.177875048245888,)
239;50;(16.402732888387696,)
239;51;(20.16249382573671,)
239;52;(16.645257857889895,)
239;53;(21.466085211142527,)
239;54;(23.17787498640025,)
239;55;(23.11919672302269,)
239;56;(23.177875039065924,)
239;57;(20.467877034965795,)
239;58;(20.833019194002517,)
239;59;(22.84426028730217,)
239;60;(23.177875038559286,)
239;61;(23.177875038559286,)
239;62;(23.17787508310326,)
239;63;(23.177875083097348,)
239;64;(23.134770984554322,)
239;65;(14.588132093739056,)
239;66;(22.17005185555574,)
239;67;(19.763691296321305,)
239;68;(22.54225893596923,)
239;69;(7.616498767383094,)
239;70;(20.207425361188633,)
239;71;(23.167858408113744,)
239;72;(22.924904888527713,)
239;73;(21.766193236315182,)
239;74;(23.177875038559286,)
239;75;(21.984838978417216,)
239;76;(23.15765557840936,)
239;77;(23.16955261515234,)
239;78;(14.518602642805128,)
239;79;(16.75075570109952,)
239;80;(23.177874986308087,)
239;81;(23.17787504843703,)
239;82;(22.879331097599746,)
239;83;(15.121707190001963,)
239;84;(15.922325399845992,)
239;85;(23.177875038559286,)
239;86;(21.60276393688801,)
239;87;(23.177875038559286,)
239;88;(23.177875037197836,)
239;89;(18.51577703060205,)
239;90;(17.487431775629602,)
239;91;(21.310960574641044,)
239;92;(9.531906265963496,)
239;93;(20.681528025548136,)
239;94;(23.177874679803733,)
239;95;(22.66729541983126,)
239;96;(22.54111331960074,)
239;97;(18.666300956382898,)
239;98;(23.177875039065924,)
239;99;(23.122959592363,)
239;100;(22.937077093778317,)
239;101;(23.17787508309707,)
239;102;(14.625807549574255,)
239;103;(22.080349254751937,)
239;104;(23.177875048490737,)
239;105;(9.856068327003852,)
239;106;(23.177875038557833,)
239;107;(23.16463683865652,)
239;108;(22.75133687529677,)
239;109;(20.05781152756014,)
239;110;(23.177875000112934,)
239;111;(23.1579734068439,)
239;112;(21.532108684525884,)
239;113;(11.07267016009455,)
239;114;(23.177875083103594,)
239;115;(23.1653975504725,)
239;116;(23.177875046127202,)
239;117;(23.018859339233064,)
239;118;(23.127286673846278,)
239;119;(23.172129068248424,)
240;0;(21.6197914540334,)
240;1;(23.177875082012207,)
240;2;(22.829429440644198,)
240;3;(21.547036543567845,)
240;4;(21.294708269545595,)
240;5;(22.938658421430244,)
240;6;(19.906099260708785,)
240;7;(23.126007935541303,)
240;8;(23.1778750431899,)
240;9;(23.177875078473075,)
240;10;(19.79258834151674,)
240;11;(23.17787505386496,)
240;12;(15.031074490040234,)
240;13;(22.368405872472373,)
240;14;(21.427072377053086,)
240;15;(23.014403142735,)
240;16;(23.033074621528478,)
240;17;(23.17342649330392,)
240;18;(23.17116134459484,)
240;19;(21.7963496059718,)
240;20;(23.17787507691327,)
240;21;(9.038872031053954,)
240;22;(23.139711287769813,)
240;23;(23.053628017925885,)
240;24;(22.1850427350351,)
240;25;(23.177875053825744,)
240;26;(23.128386828954962,)
240;27;(22.021963265440156,)
240;28;(23.07886835803272,)
240;29;(23.177875077834386,)
240;30;(11.251473650380023,)
240;31;(23.177874986399104,)
240;32;(14.63588970093427,)
240;33;(23.177875038559286,)
240;34;(23.177875049299793,)
240;35;(23.17787508310566,)
240;36;(17.535186143845607,)
240;37;(20.503956259788943,)
240;38;(23.177875083103594,)
240;39;(23.177875083103594,)
240;40;(22.35963555966116,)
240;41;(23.14812499252605,)
240;42;(21.25126825865903,)
240;43;(22.74785472357391,)
240;44;(23.13021450257058,)
240;45;(23.177875083103785,)
240;46;(19.983350188584225,)
240;47;(23.177875083103594,)
240;48;(23.177875040915723,)
240;49;(23.177875080747192,)
240;50;(21.978865381415915,)
240;51;(13.972346205070806,)
240;52;(21.88684716354863,)
240;53;(22.758080972482077,)
240;54;(23.177875083103594,)
240;55;(23.125220888504515,)
240;56;(23.17787504195006,)
240;57;(13.863630530065949,)
240;58;(22.020332362234274,)
240;59;(22.194811794022307,)
240;60;(7.488424148876043,)
240;61;(23.167003516234097,)
240;62;(11.974017974285157,)
240;63;(23.17787504843558,)
240;64;(23.168992719851303,)
240;65;(23.177875083103594,)
240;66;(23.076484708684156,)
240;67;(23.102517369335757,)
240;68;(15.68509029614803,)
240;69;(22.8284367411814,)
240;70;(23.177875082509896,)
240;71;(23.121033022688984,)
240;72;(12.659933521115699,)
240;73;(22.028319531997525,)
240;74;(23.13929540107604,)
240;75;(23.177875048394796,)
240;76;(23.153941835094102,)
240;77;(19.12506965480741,)
240;78;(22.98615215630511,)
240;79;(23.177875038559286,)
240;80;(23.177875044371188,)
240;81;(23.17787504349002,)
240;82;(23.177875083096986,)
240;83;(20.857132703374234,)
240;84;(15.274533061924842,)
240;85;(22.560060492002023,)
240;86;(20.36958363327665,)
240;87;(21.65190441612645,)
240;88;(21.416809400741826,)
240;89;(20.698758993613854,)
240;90;(15.441901649688027,)
240;91;(4.06852894073972,)
240;92;(22.18537909799701,)
240;93;(23.057653259021116,)
240;94;(23.177875038559286,)
240;95;(21.946009477973057,)
240;96;(18.243622624925386,)
240;97;(18.693359739762766,)
240;98;(23.177875083345796,)
240;99;(16.774933046120267,)
240;100;(23.177875083103594,)
240;101;(23.177875083103594,)
240;102;(23.09260445023706,)
240;103;(23.10165029618814,)
240;104;(22.880272891993975,)
240;105;(11.064412907267137,)
240;106;(23.17787504829913,)
240;107;(23.177875083147413,)
240;108;(23.139184990539704,)
240;109;(23.16065381746072,)
240;110;(22.080554036689637,)
240;111;(22.28025240179339,)
240;112;(13.778579052614697,)
240;113;(16.385569514062787,)
240;114;(23.112525045359845,)
240;115;(23.14099057428162,)
240;116;(19.91566241251189,)
240;117;(22.667155785328795,)
240;118;(23.177875038896232,)
240;119;(23.058213252329683,)
241;0;(19.73740133817642,)
241;1;(22.8435407265848,)
241;2;(21.165620162210132,)
241;3;(23.17787504843558,)
241;4;(9.174110949939388,)
241;5;(23.177875083102993,)
241;6;(22.4830386553242,)
241;7;(22.66145519593058,)
241;8;(21.428185301783397,)
241;9;(23.081001520676097,)
241;10;(16.10398945557438,)
241;11;(23.07808351187508,)
241;12;(0.5189098225109294,)
241;13;(22.3249401869965,)
241;14;(23.0318585297818,)
241;15;(23.17787508309707,)
241;16;(23.17787504930189,)
241;17;(22.816432317154515,)
241;18;(18.79368536918973,)
241;19;(23.01760774064764,)
241;20;(23.177875049055032,)
241;21;(21.463789177932423,)
241;22;(17.704704073581908,)
241;23;(23.162477953989818,)
241;24;(23.17787508309707,)
241;25;(23.17787508309707,)
241;26;(23.177875083103594,)
241;27;(22.689167836061024,)
241;28;(17.9800406090829,)
241;29;(14.892590770260895,)
241;30;(22.951740675236945,)
241;31;(23.177875083103594,)
241;32;(23.177875043838583,)
241;33;(22.879030410840414,)
241;34;(-2.7587179461982494,)
241;35;(13.391906259549643,)
241;36;(23.177875083103594,)
241;37;(23.177875083103594,)
241;38;(23.170527130252452,)
241;39;(23.177875083103594,)
241;40;(19.252468338179902,)
241;41;(22.884544127550512,)
241;42;(22.326259090434654,)
241;43;(16.287956009934497,)
241;44;(23.177875083096822,)
241;45;(23.177875083103764,)
241;46;(23.177875083103594,)
241;47;(11.507780441777056,)
241;48;(23.177875083103594,)
241;49;(22.68375848920924,)
241;50;(10.056439918091055,)
241;51;(22.652171286799703,)
241;52;(1.6821654880922772,)
241;53;(22.594364386981383,)
241;54;(23.13923018753232,)
241;55;(6.809578816426749,)
241;56;(22.801275786457744,)
241;57;(22.736678460022347,)
241;58;(13.577151747766061,)
241;59;(23.177875083103594,)
241;60;(23.177875044475073,)
241;61;(15.91717120383043,)
241;62;(23.177875083103594,)
241;63;(23.177875083103594,)
241;64;(13.985525608915161,)
241;65;(20.28475165787589,)
241;66;(17.479191969363093,)
241;67;(21.349152141208172,)
241;68;(23.17787508309707,)
241;69;(22.996941493185634,)
241;70;(23.177875083103594,)
241;71;(23.177875083103594,)
241;72;(22.6600397000859,)
241;73;(23.17787508309707,)
241;74;(23.177875082919137,)
241;75;(21.585363331524828,)
241;76;(23.05036270705225,)
241;77;(19.784961488221995,)
241;78;(5.781225770609593,)
241;79;(23.177875083103594,)
241;80;(14.131990085073092,)
241;81;(23.177875083103594,)
241;82;(23.177875083103594,)
241;83;(10.77189908379804,)
241;84;(22.897844567688836,)
241;85;(22.889585802652995,)
241;86;(23.037745560261804,)
241;87;(21.898583902639174,)
241;88;(21.06488065335521,)
241;89;(12.72511965958054,)
241;90;(23.050878873235508,)
241;91;(23.11693485468072,)
241;92;(17.029768538187945,)
241;93;(23.17787508309707,)
241;94;(12.661021152533968,)
241;95;(23.177875083103594,)
241;96;(11.165682058610178,)
241;97;(23.177875083345796,)
241;98;(21.15421347675374,)
241;99;(8.705762366937858,)
241;100;(23.177875083103594,)
241;101;(23.177875083103594,)
241;102;(15.719551188238123,)
241;103;(22.54154270539631,)
241;104;(23.177875083103594,)
241;105;(11.054457161992929,)
241;106;(22.31210562304173,)
241;107;(22.757039736972164,)
241;108;(22.466559928159818,)
241;109;(7.125630788909277,)
241;110;(8.84527363765918,)
241;111;(21.273405380757218,)
241;112;(8.82413280363331,)
241;113;(23.17787508335921,)
241;114;(22.951381778879103,)
241;115;(23.15622421569995,)
241;116;(23.177875083103594,)
241;117;(21.032836776862858,)
241;118;(23.17787508449596,)
241;119;(23.177875052472473,)
242;0;(23.177875083103594,)
242;1;(22.236409106213188,)
242;2;(23.177875083103594,)
242;3;(23.177875083103594,)
242;4;(22.50564464214752,)
242;5;(23.177875083103917,)
242;6;(21.49427339740274,)
242;7;(23.177875083004892,)
242;8;(20.082635065621833,)
242;9;(23.177875083103594,)
242;10;(23.177875083345796,)
242;11;(23.177875083103594,)
242;12;(14.293470415691445,)
242;13;(23.081438328208435,)
242;14;(23.122971701691334,)
242;15;(23.16943431558805,)
242;16;(6.677843925327596,)
242;17;(21.560550150803202,)
242;18;(23.177875044475073,)
242;19;(23.113516031324867,)
242;20;(23.177875083103594,)
242;21;(11.089452387948846,)
242;22;(23.177875083099323,)
242;23;(23.13144953542934,)
242;24;(9.723578639002504,)
242;25;(23.150693754432943,)
242;26;(23.177875083103594,)
242;27;(23.177875083103594,)
242;28;(22.754373644876516,)
242;29;(23.167768856381212,)
242;30;(23.127299690019917,)
242;31;(23.006698680900094,)
242;32;(23.177875083103594,)
242;33;(16.46250630392926,)
242;34;(19.966129035549873,)
242;35;(22.155853859130538,)
242;36;(15.520473684166404,)
242;37;(23.167437239980533,)
242;38;(23.177875083103594,)
242;39;(22.066320326415617,)
242;40;(17.260506863517037,)
242;41;(23.1569525623578,)
242;42;(23.177875083103594,)
242;43;(18.315357806417012,)
242;44;(23.167289543087584,)
242;45;(10.31914877446987,)
242;46;(22.422565812679245,)
242;47;(23.177875083103594,)
242;48;(20.779992657251952,)
242;49;(17.20551122006157,)
242;50;(15.628705647575694,)
242;51;(23.177875083103594,)
242;52;(23.08778623978187,)
242;53;(6.9642084003987,)
242;54;(23.177875083103594,)
242;55;(19.32351433664221,)
242;56;(23.164369167333895,)
242;57;(22.22985273140065,)
242;58;(23.17787508309707,)
242;59;(23.177875083103594,)
242;60;(23.127922577871256,)
242;61;(23.08739803406212,)
242;62;(21.645534018359225,)
242;63;(23.177875083103594,)
242;64;(21.749579215454755,)
242;65;(9.914452163616879,)
242;66;(21.845591225134488,)
242;67;(23.177875083103558,)
242;68;(21.24185170333583,)
242;69;(9.097646103024584,)
242;70;(21.96264692752572,)
242;71;(22.873477115882004,)
242;72;(2.3964805796184763,)
242;73;(22.019264265000707,)
242;74;(23.177875083103594,)
242;75;(23.177875083103594,)
242;76;(23.123847447848064,)
242;77;(22.726562490135283,)
242;78;(21.507890231732603,)
242;79;(23.177875083103594,)
242;80;(23.177875083345796,)
242;81;(23.177875083103594,)
242;82;(23.111689948081782,)
242;83;(22.389639561165765,)
242;84;(23.17787508335921,)
242;85;(15.768816190340724,)
242;86;(23.177875083103594,)
242;87;(23.122685042546767,)
242;88;(13.781006085058971,)
242;89;(10.227792326880628,)
242;90;(22.889591160184754,)
242;91;(23.177875083103594,)
242;92;(23.177875083103594,)
242;93;(22.730816591743473,)
242;94;(22.826202646794954,)
242;95;(23.177875083103594,)
242;96;(23.177875083345796,)
242;97;(23.177875083103594,)
242;98;(23.177875083103594,)
242;99;(22.883103806698482,)
242;100;(23.14421258460022,)
242;101;(20.735254439106114,)
242;102;(22.946884134555102,)
242;103;(14.830176525649424,)
242;104;(23.12680654077605,)
242;105;(11.34508937384136,)
242;106;(23.177875083103594,)
242;107;(22.036974624238834,)
242;108;(23.16544638735568,)
242;109;(22.96992189415866,)
242;110;(23.177875083103594,)
242;111;(21.376118873657443,)
242;112;(20.793639759080705,)
242;113;(23.177875083103594,)
242;114;(22.98931593311096,)
242;115;(23.177875083103594,)
242;116;(10.094305291424433,)
242;117;(22.720725747841698,)
242;118;(23.177875083103594,)
242;119;(14.418178521250613,)
243;0;(20.533122461655427,)
243;1;(23.114258256847197,)
243;2;(23.049170431399542,)
243;3;(22.82012501062527,)
243;4;(22.986228465160956,)
243;5;(21.512163126888602,)
243;6;(21.65347989634396,)
243;7;(18.95911332284001,)
243;8;(13.14088969489698,)
243;9;(5.524913581405304,)
243;10;(13.943854803909419,)
243;11;(23.177875083106425,)
243;12;(21.579990122663595,)
243;13;(23.168029368300882,)
243;14;(23.177875083103594,)
243;15;(21.93687162553592,)
243;16;(20.61442412002014,)
243;17;(23.177875083209855,)
243;18;(23.177875083343455,)
243;19;(20.33613173313391,)
243;20;(9.493598689507431,)
243;21;(23.177875083345796,)
243;22;(23.177875083103594,)
243;23;(21.600824215234386,)
243;24;(23.17787508309933,)
243;25;(23.17787508336344,)
243;26;(23.17787508309001,)
243;27;(23.177875083359353,)
243;28;(23.177875083218737,)
243;29;(21.244000236084414,)
243;30;(9.418979058108237,)
243;31;(20.234076641224036,)
243;32;(21.25491327659756,)
243;33;(23.11947051853808,)
243;34;(22.657729485800115,)
243;35;(11.232695457835376,)
243;36;(22.28185910854458,)
243;37;(22.005135414012642,)
243;38;(22.990067570301775,)
243;39;(21.427863888231624,)
243;40;(23.177875083358046,)
